# Time-averaged data for fix rhoAve
# TimeStep v_rho
9418000 0.980774
9420000 0.979783
9422000 0.977391
9424000 0.977764
9426000 0.979001
9428000 0.980056
9430000 0.983002
9432000 0.983457
9434000 0.984283
9436000 0.982628
9438000 0.982488
9440000 0.984267
9442000 0.986342
9444000 0.986665
9446000 0.98582
9448000 0.985781
9450000 0.987637
9452000 0.986886
9454000 0.9857
9456000 0.983851
9458000 0.983613
9460000 0.983014
9462000 0.978932
9464000 0.979037
9466000 0.97699
9468000 0.979
9470000 0.979101
9472000 0.978602
9474000 0.980554
9476000 0.982757
9478000 0.982231
9480000 0.981182
9482000 0.982527
9484000 0.981655
9486000 0.982557
9488000 0.98443
9490000 0.982255
9492000 0.982084
9494000 0.98304
9496000 0.981551
9498000 0.979355
9500000 0.98005
9502000 0.979848
9504000 0.980162
9506000 0.978217
9508000 0.981548
9510000 0.980439
9512000 0.980441
9514000 0.97912
9516000 0.977757
9518000 0.977114
9520000 0.975645
9522000 0.978444
9524000 0.980691
9526000 0.979158
9528000 0.983073
9530000 0.986299
9532000 0.983052
9534000 0.982045
9536000 0.982434
9538000 0.983298
9540000 0.983498
9542000 0.9853
9544000 0.985959
9546000 0.987087
9548000 0.988907
9550000 0.989631
9552000 0.985325
9554000 0.984717
9556000 0.983985
9558000 0.983905
9560000 0.984129
9562000 0.982569
9564000 0.982869
9566000 0.983839
9568000 0.983687
9570000 0.983429
9572000 0.977746
9574000 0.979402
9576000 0.982106
9578000 0.984389
9580000 0.984122
9582000 0.98521
9584000 0.986226
9586000 0.983411
9588000 0.980949
9590000 0.978671
9592000 0.978436
9594000 0.981292
9596000 0.980093
9598000 0.979945
9600000 0.984011
9602000 0.985984
9604000 0.985287
9606000 0.984242
9608000 0.982759
9610000 0.983834
9612000 0.983682
9614000 0.981741
9616000 0.98315
9618000 0.986349
9620000 0.983613
9622000 0.98274
9624000 0.985006
9626000 0.982786
9628000 0.980178
9630000 0.982936
9632000 0.985742
9634000 0.983954
9636000 0.981058
9638000 0.980259
9640000 0.982815
9642000 0.985954
9644000 0.987969
9646000 0.986075
9648000 0.986755
9650000 0.987225
9652000 0.984772
9654000 0.986595
9656000 0.986662
9658000 0.983785
9660000 0.98199
9662000 0.984005
9664000 0.983896
9666000 0.985709
9668000 0.985184
9670000 0.982852
9672000 0.980482
9674000 0.980277
9676000 0.979985
9678000 0.978057
9680000 0.977383
9682000 0.980679
9684000 0.983839
9686000 0.981603
9688000 0.980565
9690000 0.982563
9692000 0.984214
9694000 0.983255
9696000 0.984262
9698000 0.98673
9700000 0.986285
9702000 0.987827
9704000 0.989453
9706000 0.989118
9708000 0.988998
9710000 0.989651
9712000 0.990272
9714000 0.98892
9716000 0.988586
9718000 0.985958
9720000 0.98065
9722000 0.978312
9724000 0.980362
9726000 0.981877
9728000 0.981309
9730000 0.981722
9732000 0.981932
9734000 0.984476
9736000 0.98519
9738000 0.987122
9740000 0.985476
9742000 0.982564
9744000 0.98116
9746000 0.980441
9748000 0.97727
9750000 0.979333
9752000 0.980574
9754000 0.982218
9756000 0.979944
9758000 0.978701
9760000 0.980083
9762000 0.983362
9764000 0.986096
9766000 0.986347
9768000 0.986267
9770000 0.984137
9772000 0.983981
9774000 0.983562
9776000 0.984056
9778000 0.982045
9780000 0.981213
9782000 0.978813
9784000 0.978034
9786000 0.977024
9788000 0.977436
9790000 0.978927
9792000 0.978802
9794000 0.977725
9796000 0.977851
9798000 0.977519
9800000 0.976169
9802000 0.978082
9804000 0.979893
9806000 0.981779
9808000 0.981751
9810000 0.982004
9812000 0.984063
9814000 0.983685
9816000 0.984508
9818000 0.985834
9820000 0.987651
9822000 0.98678
9824000 0.986942
9826000 0.985561
9828000 0.989336
9830000 0.987872
9832000 0.987055
9834000 0.987422
9836000 0.98772
9838000 0.988398
9840000 0.984248
9842000 0.981251
9844000 0.983321
9846000 0.982088
9848000 0.980696
9850000 0.981542
9852000 0.984051
9854000 0.981826
9856000 0.982122
9858000 0.983971
9860000 0.98722
9862000 0.984313
9864000 0.980804
9866000 0.980998
9868000 0.98402
9870000 0.982842
9872000 0.982451
9874000 0.985147
9876000 0.984068
9878000 0.98203
9880000 0.981462
9882000 0.981394
9884000 0.980525
9886000 0.979243
9888000 0.980874
9890000 0.983288
9892000 0.983072
9894000 0.983151
9896000 0.981561
9898000 0.983153
9900000 0.986331
9902000 0.984969
9904000 0.982611
9906000 0.98108
9908000 0.98215
9910000 0.982079
9912000 0.981866
9914000 0.981314
9916000 0.979679
9918000 0.981535
9920000 0.983412
9922000 0.983972
9924000 0.981486
9926000 0.984829
9928000 0.984563
9930000 0.982902
9932000 0.98314
9934000 0.98145
9936000 0.979779
9938000 0.979396
9940000 0.981424
9942000 0.979506
9944000 0.978864
9946000 0.978353
9948000 0.978465
9950000 0.978243
9952000 0.975445
9954000 0.97503
9956000 0.975575
9958000 0.973757
9960000 0.974423
9962000 0.976031
9964000 0.977052
9966000 0.979415
9968000 0.980749
9970000 0.981155
9972000 0.982036
9974000 0.980756
9976000 0.979876
9978000 0.98294
9980000 0.984286
9982000 0.983209
9984000 0.981581
9986000 0.978684
9988000 0.978913
9990000 0.979615
9992000 0.978909
9994000 0.978514
9996000 0.982519
9998000 0.983838
10000000 0.982081
10002000 0.982509
10004000 0.982482
10006000 0.983782
10008000 0.985106
10010000 0.986143
10012000 0.984523
10014000 0.984589
10016000 0.983895
10018000 0.986262
10020000 0.986195
10022000 0.987319
10024000 0.984722
10026000 0.984191
10028000 0.984287
10030000 0.985183
10032000 0.983485
10034000 0.987923
10036000 0.988376
10038000 0.989124
10040000 0.989099
10042000 0.987509
10044000 0.98797
10046000 0.988534
10048000 0.987462
10050000 0.985736
10052000 0.983934
10054000 0.9835
10056000 0.982711
10058000 0.984583
10060000 0.979189
10062000 0.978117
10064000 0.979244
10066000 0.98001
10068000 0.980056
10070000 0.977128
10072000 0.976212
10074000 0.975708
10076000 0.975008
10078000 0.974282
10080000 0.976618
10082000 0.978582
10084000 0.978589
10086000 0.977811
10088000 0.978196
10090000 0.978732
10092000 0.978288
10094000 0.979957
10096000 0.9814
10098000 0.98402
10100000 0.985327
10102000 0.987659
10104000 0.987229
10106000 0.98701
10108000 0.986811
10110000 0.987317
10112000 0.9848
10114000 0.981989
10116000 0.983153
10118000 0.980615
10120000 0.980761
10122000 0.980549
10124000 0.980736
10126000 0.978904
10128000 0.980837
10130000 0.983215
10132000 0.9849
10134000 0.983801
10136000 0.982554
10138000 0.980769
10140000 0.979077
10142000 0.97913
10144000 0.978827
10146000 0.979876
10148000 0.981977
10150000 0.983223
10152000 0.982876
10154000 0.980911
10156000 0.979791
10158000 0.979971
10160000 0.980343
10162000 0.979032
10164000 0.976339
10166000 0.979204
10168000 0.980315
10170000 0.979984
10172000 0.979079
10174000 0.979176
10176000 0.979151
10178000 0.97911
10180000 0.978723
10182000 0.981353
10184000 0.982466
10186000 0.982678
10188000 0.983437
10190000 0.979401
10192000 0.97847
10194000 0.97999
10196000 0.983457
10198000 0.98409
10200000 0.983711
10202000 0.98305
10204000 0.98307
10206000 0.985392
10208000 0.98401
10210000 0.981152
10212000 0.979755
10214000 0.980499
10216000 0.983892
10218000 0.986238
10220000 0.984749
10222000 0.983092
10224000 0.98083
10226000 0.980789
10228000 0.983436
10230000 0.981055
10232000 0.978833
10234000 0.978256
10236000 0.98143
10238000 0.980911
10240000 0.978555
10242000 0.976272
10244000 0.976053
10246000 0.975866
10248000 0.976842
10250000 0.97754
10252000 0.978686
10254000 0.979538
10256000 0.979975
10258000 0.980236
10260000 0.982037
10262000 0.984235
10264000 0.985435
10266000 0.983797
10268000 0.985293
10270000 0.984707
10272000 0.983833
10274000 0.984696
10276000 0.984829
10278000 0.985551
10280000 0.985872
10282000 0.984922
10284000 0.987644
10286000 0.987772
10288000 0.983068
10290000 0.980887
10292000 0.982033
10294000 0.983706
10296000 0.984302
10298000 0.981108
10300000 0.980871
10302000 0.980035
10304000 0.981994
10306000 0.983627
10308000 0.981654
10310000 0.98403
10312000 0.985436
10314000 0.983753
10316000 0.983214
10318000 0.983119
10320000 0.98148
10322000 0.980014
10324000 0.981389
10326000 0.982205
10328000 0.983192
10330000 0.983232
10332000 0.982733
10334000 0.983577
10336000 0.984699
10338000 0.983378
10340000 0.983346
10342000 0.98214
10344000 0.981671
10346000 0.982072
10348000 0.983058
10350000 0.982988
10352000 0.983496
10354000 0.982317
10356000 0.982097
10358000 0.986118
10360000 0.987242
10362000 0.984653
10364000 0.985312
10366000 0.985178
10368000 0.984229
10370000 0.984395
10372000 0.984198
10374000 0.985351
10376000 0.985159
10378000 0.983201
10380000 0.982143
10382000 0.98359
10384000 0.985453
10386000 0.988257
10388000 0.987297
10390000 0.988086
10392000 0.988283
10394000 0.990206
10396000 0.987595
10398000 0.98444
10400000 0.982856
10402000 0.985102
10404000 0.986
10406000 0.984753
10408000 0.984783
10410000 0.985986
10412000 0.988665
10414000 0.990464
10416000 0.99129
10418000 0.990906
10420000 0.992967
10422000 0.99458
10424000 0.993922
10426000 0.990966
10428000 0.990582
10430000 0.991157
10432000 0.990254
10434000 0.991661
10436000 0.987814
10438000 0.989932
10440000 0.991922
10442000 0.991416
10444000 0.988095
10446000 0.984397
10448000 0.982488
10450000 0.983381
10452000 0.984812
10454000 0.98645
10456000 0.985307
10458000 0.982418
10460000 0.981338
10462000 0.982739
10464000 0.980283
10466000 0.976983
10468000 0.978777
10470000 0.980187
10472000 0.979346
10474000 0.977511
10476000 0.979378
10478000 0.979301
10480000 0.978316
10482000 0.979689
10484000 0.980313
10486000 0.980371
10488000 0.981932
10490000 0.984837
10492000 0.985653
10494000 0.985895
10496000 0.987091
10498000 0.986968
10500000 0.989863
10502000 0.990503
10504000 0.991114
10506000 0.990643
10508000 0.988956
10510000 0.989661
10512000 0.987519
10514000 0.98599
10516000 0.98477
10518000 0.985985
10520000 0.98823
10522000 0.990107
10524000 0.991182
10526000 0.989259
10528000 0.986706
10530000 0.984176
10532000 0.984729
10534000 0.983674
10536000 0.981303
10538000 0.981235
10540000 0.982451
10542000 0.980789
10544000 0.979874
10546000 0.9823
10548000 0.981901
10550000 0.979777
10552000 0.9756
10554000 0.975486
10556000 0.973855
10558000 0.973928
10560000 0.974061
10562000 0.973447
10564000 0.974981
10566000 0.976743
10568000 0.977619
10570000 0.978764
10572000 0.978757
10574000 0.980404
10576000 0.976101
10578000 0.974579
10580000 0.975535
10582000 0.979
10584000 0.980349
10586000 0.978594
10588000 0.980087
10590000 0.981053
10592000 0.982121
10594000 0.981274
10596000 0.979503
10598000 0.979565
10600000 0.979739
10602000 0.982099
10604000 0.98363
10606000 0.983418
10608000 0.985612
10610000 0.983874
10612000 0.98265
10614000 0.983509
10616000 0.982649
10618000 0.983239
10620000 0.981075
10622000 0.978987
10624000 0.979214
10626000 0.980775
10628000 0.981863
10630000 0.980632
10632000 0.983249
10634000 0.987522
10636000 0.986774
10638000 0.987231
10640000 0.99138
10642000 0.991652
10644000 0.991822
10646000 0.992521
10648000 0.992006
10650000 0.990424
10652000 0.98669
10654000 0.98559
10656000 0.988497
10658000 0.989877
10660000 0.986618
10662000 0.987652
10664000 0.984152
10666000 0.981952
10668000 0.980299
10670000 0.978898
10672000 0.978014
10674000 0.979174
10676000 0.982378
10678000 0.982267
10680000 0.980683
10682000 0.979353
10684000 0.978483
10686000 0.976565
10688000 0.978891
10690000 0.982687
10692000 0.982798
10694000 0.984257
10696000 0.984989
10698000 0.986414
10700000 0.988028
10702000 0.985027
10704000 0.983412
10706000 0.980114
10708000 0.977144
10710000 0.977125
10712000 0.977213
10714000 0.975147
10716000 0.97747
10718000 0.977621
10720000 0.980203
10722000 0.980661
10724000 0.982796
10726000 0.984229
10728000 0.98455
10730000 0.985867
10732000 0.986333
10734000 0.98731
10736000 0.987591
10738000 0.986874
10740000 0.984937
10742000 0.983335
10744000 0.983611
10746000 0.982524
10748000 0.98274
10750000 0.982407
10752000 0.982768
10754000 0.982362
10756000 0.981948
10758000 0.984564
10760000 0.989903
10762000 0.989224
10764000 0.988847
10766000 0.986373
10768000 0.981607
10770000 0.979253
10772000 0.980133
10774000 0.979982
10776000 0.982027
10778000 0.98069
10780000 0.981424
10782000 0.981452
10784000 0.981211
10786000 0.980777
10788000 0.981311
10790000 0.978826
10792000 0.978945
10794000 0.978192
10796000 0.980455
10798000 0.981286
10800000 0.979993
10802000 0.982123
10804000 0.984731
10806000 0.985813
10808000 0.984442
10810000 0.980021
10812000 0.979764
10814000 0.980228
10816000 0.979418
10818000 0.979489
10820000 0.978628
10822000 0.97953
10824000 0.981073
10826000 0.986376
10828000 0.987141
10830000 0.985449
10832000 0.984142
10834000 0.981208
10836000 0.979495
10838000 0.981879
10840000 0.983918
10842000 0.985232
10844000 0.987706
10846000 0.989578
10848000 0.98937
10850000 0.988555
10852000 0.988299
10854000 0.988156
10856000 0.98697
10858000 0.983476
10860000 0.982992
10862000 0.985427
10864000 0.984787
10866000 0.986075
10868000 0.986047
10870000 0.986254
10872000 0.986603
10874000 0.987593
10876000 0.989626
10878000 0.988862
10880000 0.986568
10882000 0.98721
10884000 0.989261
10886000 0.990773
10888000 0.988365
10890000 0.989208
10892000 0.988965
10894000 0.98639
10896000 0.983549
10898000 0.984054
10900000 0.985334
10902000 0.986991
10904000 0.987662
10906000 0.985672
10908000 0.986676
10910000 0.986329
10912000 0.985037
10914000 0.985117
10916000 0.982838
10918000 0.984448
10920000 0.984267
10922000 0.981519
10924000 0.980763
10926000 0.979895
10928000 0.981044
10930000 0.981601
10932000 0.9828
10934000 0.98273
10936000 0.982597
10938000 0.98216
10940000 0.983579
10942000 0.981937
10944000 0.98129
10946000 0.980857
10948000 0.978967
10950000 0.977783
10952000 0.978546
10954000 0.98018
10956000 0.980102
10958000 0.980356
10960000 0.978818
10962000 0.979785
10964000 0.977127
10966000 0.974312
10968000 0.976647
10970000 0.978687
10972000 0.980817
10974000 0.982676
10976000 0.983074
10978000 0.981369
10980000 0.981169
10982000 0.980798
10984000 0.980836
10986000 0.977134
10988000 0.97414
10990000 0.975035
10992000 0.975185
10994000 0.974815
10996000 0.97633
10998000 0.977218
11000000 0.980972
11002000 0.979767
11004000 0.97997
11006000 0.984066
11008000 0.982216
11010000 0.98091
11012000 0.979065
11014000 0.978546
11016000 0.978327
11018000 0.976091
11020000 0.977418
11022000 0.978626
11024000 0.97911
11026000 0.979428
11028000 0.979133
11030000 0.977206
11032000 0.978878
11034000 0.982389
11036000 0.980806
11038000 0.97947
11040000 0.981418
11042000 0.981855
11044000 0.980138
11046000 0.983669
11048000 0.984402
11050000 0.986683
11052000 0.986496
11054000 0.988313
11056000 0.987083
11058000 0.982686
11060000 0.982754
11062000 0.983587
11064000 0.981984
11066000 0.981223
11068000 0.980312
11070000 0.978692
11072000 0.977505
11074000 0.981235
11076000 0.982356
11078000 0.981044
11080000 0.981527
11082000 0.981133
11084000 0.979162
11086000 0.978605
11088000 0.980419
11090000 0.97865
11092000 0.979149
11094000 0.981664
11096000 0.982786
11098000 0.986336
11100000 0.988531
11102000 0.989755
11104000 0.991474
11106000 0.993087
11108000 0.993044
11110000 0.991302
11112000 0.991101
11114000 0.991318
11116000 0.992763
11118000 0.989997
11120000 0.99081
11122000 0.986184
11124000 0.985767
11126000 0.985843
11128000 0.981949
11130000 0.982709
11132000 0.983969
11134000 0.983105
11136000 0.983623
11138000 0.985756
11140000 0.985359
11142000 0.980534
11144000 0.979482
11146000 0.982026
11148000 0.9833
11150000 0.98387
11152000 0.986428
11154000 0.985708
11156000 0.987637
11158000 0.987691
11160000 0.985799
11162000 0.985656
11164000 0.985418
11166000 0.982758
11168000 0.980482
11170000 0.979815
11172000 0.978882
11174000 0.977223
11176000 0.977873
11178000 0.979085
11180000 0.981374
11182000 0.980584
11184000 0.982382
11186000 0.982618
11188000 0.9819
11190000 0.978961
11192000 0.976258
11194000 0.978553
11196000 0.982108
11198000 0.984175
11200000 0.985386
11202000 0.982263
11204000 0.981491
11206000 0.98082
11208000 0.981384
11210000 0.982496
11212000 0.979977
11214000 0.978886
11216000 0.978635
11218000 0.97817
11220000 0.978509
11222000 0.980441
11224000 0.979117
11226000 0.979036
11228000 0.978969
11230000 0.978562
11232000 0.976589
11234000 0.979764
11236000 0.98001
11238000 0.978873
11240000 0.977215
11242000 0.976357
11244000 0.978704
11246000 0.979103
11248000 0.977868
11250000 0.977924
11252000 0.977561
11254000 0.974301
11256000 0.97695
11258000 0.977582
11260000 0.976479
11262000 0.977569
11264000 0.977728
11266000 0.980141
11268000 0.979706
11270000 0.977015
11272000 0.976813
11274000 0.978542
11276000 0.981042
11278000 0.982294
11280000 0.980605
11282000 0.981723
11284000 0.985177
11286000 0.985354
11288000 0.98375
11290000 0.982547
11292000 0.981689
11294000 0.981172
11296000 0.98068
11298000 0.980089
11300000 0.98186
11302000 0.981583
11304000 0.978085
11306000 0.979018
11308000 0.981284
11310000 0.984724
11312000 0.986128
11314000 0.983643
11316000 0.983714
11318000 0.984628
11320000 0.985024
11322000 0.984406
11324000 0.983486
11326000 0.986503
11328000 0.983582
11330000 0.982756
11332000 0.982648
11334000 0.983168
11336000 0.984638
11338000 0.984478
11340000 0.984055
11342000 0.983572
11344000 0.983721
11346000 0.984701
11348000 0.983824
11350000 0.983603
11352000 0.982346
11354000 0.982633
11356000 0.983654
11358000 0.984741
11360000 0.983076
11362000 0.983987
11364000 0.982955
11366000 0.980673
11368000 0.982337
11370000 0.982452
11372000 0.983384
11374000 0.981724
11376000 0.98314
11378000 0.982659
11380000 0.982377
11382000 0.980969
11384000 0.983248
11386000 0.982807
11388000 0.983706
11390000 0.985527
11392000 0.984821
11394000 0.982451
11396000 0.981759
11398000 0.978871
11400000 0.978539
11402000 0.97638
11404000 0.975377
11406000 0.974634
11408000 0.97373
11410000 0.973897
11412000 0.975958
11414000 0.977611
11416000 0.97824
11418000 0.980465
11420000 0.984223
11422000 0.987155
11424000 0.987052
11426000 0.989227
11428000 0.988993
11430000 0.984988
11432000 0.98438
11434000 0.98588
11436000 0.984991
11438000 0.982196
11440000 0.984421
11442000 0.984606
11444000 0.987465
11446000 0.987219
11448000 0.983189
11450000 0.984729
11452000 0.984117
11454000 0.984061
11456000 0.984522
11458000 0.98267
11460000 0.984879
11462000 0.985915
11464000 0.985032
11466000 0.982859
11468000 0.983021
11470000 0.978966
11472000 0.980657
11474000 0.979239
11476000 0.980534
11478000 0.980791
11480000 0.977213
11482000 0.978715
