# Time-averaged data for fix stress
# TimeStep c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
796000 290.037 26.277 45.7025 96.0608 -70.6901 73.5637
798000 19.1803 -77.281 -144.092 78.2423 -3.04899 138.348
800000 22.3431 38.4089 -105.129 55.2509 27.1931 37.7708
802000 60.7749 24.7514 -97.5795 59.9608 105.303 112.549
804000 2.68374 146.517 -138.241 11.5147 119.749 108.679
806000 -130.717 -55.2957 167.629 129.384 -91.8244 110.424
808000 137.007 48.5285 149.698 53.5825 -5.7946 -41.4145
810000 237.862 -159.865 212.83 29.3116 -21.3479 -53.1277
812000 227.581 -274.741 84.9044 68.8383 -75.4193 20.4495
814000 -11.497 -144.531 -10.9372 110.116 -21.1199 -153.7
816000 72.6888 -164.367 40.5693 59.854 148.576 -141.749
818000 146.22 -119.778 96.2953 56.9553 30.2364 -33.6292
820000 -84.1771 82.1738 41.562 46.003 -48.95 19.4583
822000 44.9964 86.0708 20.1309 -90.8234 -40.1185 48.3748
824000 -37.9606 -107.295 -37.0177 -37.5129 12.7841 29.4773
826000 215.537 1.55251 -85.711 -2.6264 73.7495 33.7591
828000 240.493 -11.9778 -28.6682 -174.974 27.1267 28.4367
830000 131.873 -159.153 -162.256 -48.7808 90.1594 -17.2068
832000 -35.1453 -111.796 161.493 102.007 96.2733 -71.2145
834000 -180.304 -47.1519 90.266 13.8956 137.091 -79.4089
836000 -145.865 -215.733 123.592 82.1915 65.0558 -103.834
838000 -49.131 31.5337 308.948 -66.4664 125.246 -82.3974
840000 -13.9369 -139.301 156.244 93.8215 52.427 -61.9777
842000 -124.355 -21.9433 137.327 73.7415 -77.006 -56.5181
844000 -161.083 -25.4227 -28.4503 101.549 47.0507 -174.257
846000 -87.6996 -98.5792 66.318 -98.8021 -40.7925 -45.1041
848000 -60.7242 84.2963 64.7273 -33.5048 -117.166 22.8175
850000 30.064 162.769 -119.866 35.811 -47.2114 59.6381
852000 81.1992 75.7039 -52.109 -11.1679 -43.2229 -52.3901
854000 -10.0299 93.1612 54.3046 -25.1427 -78.07 46.3757
856000 -11.7968 -4.40113 22.7042 -59.545 -18.1182 -71.8907
858000 63.3504 -8.40398 143.944 87.7046 9.96337 -115.426
860000 -12.6994 -6.81122 152.249 80.0295 -16.0608 -28.7237
862000 -32.338 -63.9545 37.6843 75.0824 53.9519 -86.5818
864000 -91.5659 -80.9984 128.28 -33.9203 102.098 -123.02
866000 -79.2188 -11.4796 96.5978 -166.342 -40.5785 -14.5795
868000 -54.6404 2.09442 -38.5909 -148.452 47.367 -48.9334
870000 47.1353 -45.7843 14.1994 -173.527 17.3484 -57.387
872000 -69.1175 -287.327 -142.273 -180.955 7.06842 -44.2513
874000 -40.3711 12.2624 -78.0683 -79.6161 133.044 -49.6041
876000 92.7631 62.7973 -167.919 -54.657 135.929 3.01479
878000 16.3117 -57.079 -103.769 -13.2031 29.4318 51.2511
880000 103.381 -103.377 34.5369 5.01404 -51.2738 -10.4667
882000 81.3888 -35.0015 -67.2007 -72.4431 -53.3075 -101.895
884000 -14.7109 -118.268 -112.57 -31.1285 -18.8218 30.5416
886000 52.4468 30.0001 125.666 8.88134 -76.4283 10.2297
888000 -39.6666 -77.1533 192.491 37.5459 -99.1198 -12.2829
890000 -107.379 -59.44 -11.1272 33.7991 22.4942 14.127
892000 -129.523 -21.3843 186.658 -132.258 -16.3638 -16.0035
894000 -5.65484 44.8316 194.478 -93.8988 51.2802 -94.639
896000 109.703 -110.165 -35.2722 -19.4045 38.5484 -84.8556
898000 -18.6161 -216.585 -134.404 -33.4193 2.7022 49.7216
900000 -88.4667 12.91 91.6287 -33.2945 6.40618 -55.6417
902000 34.5809 48.8099 -50.3606 -59.7844 85.3595 -37.6852
904000 -72.4556 -151.496 16.809 -49.9494 155.182 -37.9657
906000 18.4349 33.8251 238.448 83.1932 69.4941 105.669
908000 35.8442 -213.009 -56.4012 252.482 -41.0451 95.5602
910000 102.927 87.7657 -97.3945 88.8871 16.9088 69.2844
912000 170.666 31.344 47.0114 -64.2282 -117.133 60.2249
914000 81.9832 -61.9627 -17.6922 38.3678 19.1199 -22.5093
916000 -1.82009 -97.9951 104.233 -58.7541 -29.7614 -87.3678
918000 90.1266 -116.756 184.141 -7.8281 -103.093 -108.542
920000 66.8846 -122.942 207.754 2.21863 -233.097 -140.106
922000 49.5413 -203.167 -50.8566 -103.234 -174.941 -79.2659
924000 135.293 -108.11 111.53 27.8117 -171.525 -78.8764
926000 104.019 -88.9666 57.7709 4.51201 -86.9573 -39.1529
928000 20.8741 111.312 128.859 21.4279 -44.555 -30.8065
930000 -22.5243 149.423 90.8955 122.551 12.2517 -22.3739
932000 -228.32 -116.698 56.1831 55.0601 37.0587 -8.39259
934000 -80.6207 -45.5353 59.0318 121.06 93.0146 14.3956
936000 -70.3039 122.747 123.083 2.66258 70.5982 57.6914
938000 4.69208 173.443 35.5837 -3.81979 50.7611 78.4939
940000 65.7316 -99.3359 -85.9624 25.2664 94.2957 109.21
942000 47.9999 37.8114 -50.7497 -32.7749 24.481 -20.7541
944000 81.1705 51.4988 -6.07819 -26.7435 64.1676 11.0568
946000 40.1745 -3.42234 26.113 93.8533 54.9522 -1.13026
948000 92.3169 31.0536 -107.137 124.18 -73.4936 131.186
950000 -7.17901 39.1293 -154.97 51.4 -38.5188 75.5504
952000 -51.3208 -51.8346 -102.294 9.14684 -92.3553 90.6124
954000 -37.7053 139.271 79.0516 -4.78704 32.318 43.8929
956000 -60.7711 186.547 -103.409 -32.2176 -60.4592 9.33315
958000 14.5421 -19.7007 -143.121 -0.629651 -84.7405 -19.1554
960000 159.819 -28.1645 -193.071 -58.904 43.6218 98.2367
962000 -64.0146 -13.7849 30.1537 14.9067 58.4016 -47.0156
964000 -23.2104 43.3325 -108.114 -90.8969 66.5645 13.8001
966000 -189.574 170.918 -17.0844 -14.868 -164.052 -3.62343
968000 -81.3244 -11.0378 -77.9572 -32.5354 -23.878 22.4757
970000 94.6049 81.828 -52.0162 -8.29881 46.3628 4.16438
972000 8.76689 5.77508 -273.689 112.948 20.2585 -84.193
974000 93.9628 155.948 -32.0152 135.267 -67.1262 71.1174
976000 -20.7166 43.6819 -2.33766 52.5159 63.7347 -31.7799
978000 -22.662 270.322 -66.9235 114.793 173.749 56.7125
980000 -63.5296 246.132 -32.0696 155.676 80.4883 100.539
982000 63.7057 176.019 -79.0291 30.1132 -38.3872 18.3952
984000 71.8171 206.4 -80.1705 -26.7143 -65.1797 3.61513
986000 -123.174 57.802 -137.779 48.569 -6.35966 167.574
988000 -343.254 187.083 44.3648 -29.2553 -149.548 190.771
990000 -292.235 39.713 -14.5924 -21.1404 -221.298 76.7156
992000 -176.651 116.582 136.646 62.0267 -95.3741 108.598
994000 -171.321 253.244 -213.275 116.566 -3.51852 133.596
996000 -86.0733 101.731 -85.5638 -64.5816 -67.3415 107.902
998000 -28.4368 87.7916 86.018 -93.9909 -196.216 32.5026
1000000 85.6941 161.59 13.5268 116.449 -148.324 8.78196
1002000 -65.3868 -120.699 60.5188 240.032 -69.7969 26.3033
1004000 -126.722 66.0723 37.4104 -7.37217 -68.0814 -78.2334
1006000 -59.5569 -91.8507 137.966 107.059 -6.83423 35.1481
1008000 -25.0296 -112.735 201.858 8.63975 -112.046 -2.08301
1010000 91.6276 -36.5504 69.1966 41.8507 -107.776 65.5326
1012000 168.233 -138.171 11.9107 53.6918 -40.3835 -72.3067
1014000 -135.918 -116.939 45.8168 87.405 -73.418 -45.4999
1016000 -85.4462 -39.0727 83.4803 130.241 -70.0852 0.290555
1018000 -34.9333 58.0992 166.325 106.976 111.168 -118.472
1020000 -137.106 50.0795 -61.6 11.1958 34.9737 -99.4772
1022000 36.6594 -6.336 -78.1398 88.1497 -91.1086 17.3572
1024000 -100.996 168.963 29.175 172.972 126.43 26.3165
1026000 -24.6089 169.068 70.6688 89.2232 78.6051 -50.9402
1028000 -166.746 206.846 -116.487 -47.4103 68.8569 -19.9556
1030000 -81.0268 188.92 101.137 -138.405 11.1766 -131.355
1032000 -79.3414 -0.222485 83.0402 -122.779 83.1503 -58.366
1034000 -2.87503 -218.408 35.4617 -124.672 122.603 -152.895
1036000 -41.4519 -88.0404 53.4524 -29.8916 161.656 -64.6294
1038000 162.142 -16.7632 17.3912 -97.6623 46.6014 -105.456
1040000 -44.3494 29.5102 5.21184 17.1709 -137.453 -74.6753
1042000 -54.2202 0.901026 28.7865 33.5904 89.5185 20.0389
1044000 41.1739 -105.902 25.3324 -61.5941 65.0477 -61.1893
1046000 130.949 -175.286 16.9423 90.127 -37.6059 -75.3633
1048000 112.335 -22.3736 -56.051 38.5148 74.795 65.6432
1050000 -45.9595 35.5089 -22.247 88.8948 -97.9112 -19.7433
1052000 61.8436 33.2982 -146.446 -44.4028 -9.61934 37.2385
1054000 53.5351 -12.4665 -53.6911 16.1869 -145.561 83.8554
1056000 63.2214 -21.7042 9.86563 17.3723 -7.94805 147.778
1058000 50.7324 -60.6713 -161.055 -5.76082 52.7568 -0.215426
1060000 49.6371 11.0159 -177.622 -30.0104 -111.305 11.0856
1062000 111.34 139.96 -71.1669 94.0241 -30.0823 0.748299
1064000 136.756 -7.37821 -157.49 96.5559 -0.33849 -41.4637
1066000 57.0114 -19.4558 -179.82 -34.3544 7.61836 62.4873
1068000 90.0388 -68.1232 -126.732 -29.4637 -23.8428 37.1195
1070000 -32.8008 38.5576 -6.12563 -59.2299 32.4029 83.5285
1072000 98.5109 52.4284 60.4916 -72.4077 38.5236 -76.4865
1074000 1.45497 -66.5521 -72.0221 -96.2916 -6.99885 12.3585
1076000 63.2336 44.3783 69.4116 63.2437 64.1702 -24.2258
1078000 103.519 51.4928 296.714 3.39893 -51.8943 -66.818
1080000 -56.992 -226.852 -56.7328 -42.7671 -18.3473 -24.4206
1082000 -26.1542 -231.311 -55.8342 37.1758 175.031 -112.13
1084000 147.327 -98.3551 76.8199 18.3135 69.8558 40.3166
1086000 98.4742 -37.2455 5.43722 -5.59594 155.82 73.634
1088000 -144.064 -49.7787 207.497 83.0977 79.487 140.251
1090000 -79.9879 78.7739 99.4391 65.59 130.785 23.7526
1092000 -115.916 22.0381 48.8529 256.753 122.642 -88.7584
1094000 49.0615 -87.3819 224.369 79.109 2.57595 84.0054
1096000 -106.938 -335.566 120.872 55.5055 23.637 55.7577
1098000 -105.65 77.271 216.52 127.915 77.9086 45.2108
1100000 -149.961 78.9373 -32.2122 -86.1236 -0.543101 -63.6632
1102000 -138.551 6.67138 -4.43422 -70.0417 31.0181 -9.21396
1104000 122.481 52.9196 -194.643 -122.542 65.2887 47.0636
1106000 58.3096 -19.8753 -255.359 -31.6644 45.7651 55.3611
1108000 91.1015 176.674 -92.8741 116.408 32.7549 3.88945
1110000 102.037 109.147 -124.92 85.0385 17.824 -106.027
1112000 7.14865 180.57 -81.0481 78.9468 -100.607 -51.102
1114000 108.552 -32.7603 -46.9929 161.41 -57.4322 120.442
1116000 129.307 -233.122 -125.869 105.883 35.9938 58.8125
1118000 211.122 -49.0987 -42.5012 179.53 54.3795 -26.2195
1120000 -18.9884 -240.647 87.215 133.943 66.6982 -19.3662
1122000 -40.6841 -60.0855 139.609 77.6821 23.9881 -67.914
1124000 96.7164 -110.594 253.516 79.2729 -8.31954 136.01
1126000 63.1987 -60.6716 246.75 156.246 -24.3349 69.3165
1128000 -89.2551 -254.196 85.6391 75.4548 -16.1459 92.6208
1130000 149.707 -41.7007 -42.9866 180.04 -18.5814 -49.432
1132000 44.052 -96.9176 -108.743 126.813 -117.611 -10.8109
1134000 27.7305 -123.389 -109.719 112.471 -12.1025 6.04732
1136000 172.713 -50.6549 -16.3207 35.4346 -42.537 20.6133
1138000 223.841 23.8577 -111.585 -46.1656 -18.1335 27.0696
1140000 253.194 8.1053 -182.347 -45.1783 -4.33213 75.3728
1142000 193.613 -33.3115 -46.3594 50.4721 12.2261 27.5566
1144000 98.9217 -177.62 -88.9793 0.213036 117.897 46.9162
1146000 2.63748 -31.2732 139.522 157.94 51.269 -44.2417
1148000 47.7923 61.6007 32.1511 196.696 88.7377 -6.12861
1150000 70.0003 -22.3882 -86.1655 282.085 21.0336 -63.2647
1152000 68.1736 -79.2485 -41.3513 135.449 -56.7169 5.07314
1154000 11.8844 -24.0812 60.8288 65.6088 -57.2192 -46.9084
1156000 -27.6363 -123.209 160.85 6.20502 -51.9512 -15.8909
1158000 12.7785 -38.2017 178.503 8.26153 2.8838 -137.424
1160000 -67.2069 68.0292 -72.8898 -67.0641 12.6988 -110.989
1162000 101.042 -40.3432 126.953 46.4328 -81.8444 -62.1983
1164000 47.9277 -77.5135 17.6398 24.7382 -29.4746 -52.1097
1166000 64.3152 -148.477 -176.626 -34.3691 49.0786 16.557
1168000 32.6141 -2.7037 42.674 61.5128 50.6772 -26.2853
1170000 -25.7865 82.1935 60.798 23.0864 2.3609 -51.9382
1172000 -27.2611 -107.898 -52.5158 -2.29897 6.98132 -133.215
1174000 20.0285 21.6981 -3.43047 16.4891 -14.4891 -93.0561
1176000 -244.575 -81.8977 172.025 98.6983 30.1727 4.14425
1178000 -235.339 55.1594 58.7951 134.16 32.321 -82.4479
1180000 -82.4924 -83.423 263.765 78.3683 190.808 -142.94
1182000 30.5518 -78.7933 62.9317 -86.2216 75.9427 -88.3177
1184000 -113.167 20.8986 269.033 -110.509 89.0048 -147.976
1186000 78.3194 55.7998 112.772 -46.2296 -83.2544 -120.847
1188000 -70.0922 35.8626 -12.186 -19.0963 -21.6588 -70.5618
1190000 -204.347 51.9732 -147.187 76.6078 -77.5268 -75.6888
1192000 -54.0417 119.822 -179.663 61.0536 -115.166 15.2642
1194000 -102.944 31.4077 58.4682 69.6151 1.87651 -8.02451
1196000 -157.035 -99.6542 94.196 -0.704343 76.079 -8.20902
1198000 -148.497 -56.9744 80.2606 -140.945 95.9682 -39.3068
1200000 -76.6977 -6.12875 85.3265 -77.143 66.1997 11.1111
1202000 62.5563 123.999 131.703 -125.432 -11.9789 10.3586
1204000 -90.0652 101.135 22.1797 -125.464 -5.94694 -90.957
1206000 -1.6153 67.5632 169.453 -81.9687 70.7927 32.2197
1208000 4.40484 55.4591 49.3287 -113.767 78.536 24.74
1210000 47.8399 -16.6757 -81.1338 -175.49 63.3269 2.76802
1212000 62.6974 15.8787 -21.9831 65.3102 53.2229 -15.7368
1214000 -3.7961 -97.8012 -33.6136 84.9965 92.9708 -83.5256
1216000 -32.4164 -152.653 -5.44307 47.1587 113.138 -59.5616
1218000 58.2619 -67.3466 109.931 55.1134 84.0876 -2.57332
1220000 -119.285 103.954 251.88 88.7293 27.9334 57.6078
1222000 74.5643 -105.414 46.092 -123.954 96.2749 -143.281
1224000 -24.7491 -104.759 159 -112.102 27.5443 -196.178
1226000 -230.781 -53.6403 230.362 -36.1008 107.394 34.2436
1228000 -56.1998 43.331 149.884 147.329 111.781 61.8949
1230000 -66.7812 -60.3359 -18.9849 63.2739 150.625 39.9172
1232000 38.389 -65.872 -70.757 32.6315 96.62 -16.2624
1234000 -79.0701 -132.281 -12.8908 146.141 160.537 54.5454
1236000 7.15168 -48.3851 84.2019 3.66304 -12.0005 41.467
1238000 55.3253 -9.45969 -13.413 -17.6015 -58.6834 -125.075
1240000 -33.3559 -148.111 -138.8 -21.7657 -19.9385 -72.9589
1242000 192.029 -17.3712 6.66477 -0.842464 36.9868 -89.9488
1244000 38.1748 -1.71599 27.8274 115.606 -14.6415 -85.7385
1246000 131.4 -83.1457 -41.1196 142.721 11.5935 -68.9288
1248000 2.55941 -47.4261 -10.8275 72.3505 -147.211 -50.514
1250000 -19.7964 -99.4771 12.0132 29.3197 -112.823 -61.4654
1252000 155.941 51.3258 -57.3855 21.2089 -55.1268 -85.4514
1254000 146.559 -123.232 -66.8092 10.4246 61.3025 15.8866
1256000 30.521 -121.122 -78.3584 -50.991 -110.97 -92.3571
1258000 173.741 103.066 -40.8745 42.0481 -12.6152 -55.8904
1260000 -44.2174 -76.5453 55.4475 69.9656 -22.5778 -8.37137
1262000 48.9545 -160.73 75.9093 27.2466 25.8113 21.3962
1264000 207.181 -191.319 134.812 87.7793 -83.6932 89.1218
1266000 168.847 -340.716 17.0493 139.871 -98.8212 -23.7743
1268000 84.0395 -81.2383 171.484 75.898 -10.5354 15.6294
1270000 268.657 -56.0899 -86.6277 33.7577 -63.1053 -29.6353
1272000 113.7 -67.8769 -62.3177 -72.2817 -114.111 -15.3169
1274000 3.69259 -194.612 -137.013 -9.06868 -27.5492 10.4445
1276000 113.807 203.404 29.5594 101.154 246.846 -3.12136
1278000 -169.031 -2.93029 -265.283 44.3522 172.842 135.792
1280000 -24.1881 129.159 -80.2912 43.624 141.421 -53.9731
1282000 -27.5395 -9.13701 123.177 79.8894 84.7122 -64.6868
1284000 80.8203 63.1644 -128.704 76.6713 -69.7949 -49.8457
1286000 44.787 19.13 -33.5419 59.6026 -40.7519 -27.0369
1288000 150.498 -31.4211 -131.564 -45.7065 46.9291 -15.1645
1290000 -35.6874 -114.624 46.001 73.0217 111.94 -65.5869
1292000 14.9784 -66.9005 85.8155 -68.605 35.4547 28.5154
1294000 -44.1713 51.7883 155.269 -171.42 -19.4406 -27.0414
1296000 -75.2505 -80.3589 11.8392 -119.638 2.82587 -99.3716
1298000 52.7894 -72.8245 49.4218 -73.1933 -9.53412 34.5296
1300000 -144.49 -181.987 44.1137 -38.8804 -85.8948 81.8702
1302000 -176.694 25.6433 135.626 -55.9152 -14.4321 13.6836
1304000 39.6026 136.083 211.221 -51.2263 -32.9273 16.1577
1306000 58.0314 95.611 112.333 -179.899 -17.144 109.862
1308000 -26.2647 -18.556 -6.38889 -3.3557 14.4822 91.2401
1310000 172.184 49.8131 -153.562 8.29308 100.9 61.2917
1312000 110.163 143.265 -161.708 -27.9693 146.559 168.726
1314000 76.921 -60.5524 -110.629 52.4611 196.147 -28.3767
1316000 176.843 -59.6388 39.7039 83.006 161.097 81.8645
1318000 242.403 -155.662 -1.05907 66.7274 269.511 123.353
1320000 63.0503 105.129 -200.148 25.2869 94.1862 79.908
1322000 26.0318 -7.0204 76.1129 18.5529 -20.8323 -21.2678
1324000 -156.513 12.9889 -77.0467 133.987 -107.535 21.472
1326000 -170.121 -6.85876 -39.5544 91.764 -120.248 24.6686
1328000 -191.004 -59.7479 200.784 11.3504 -53.5014 -87.7933
1330000 -42.7263 9.39025 -91.2488 -30.9275 -25.0094 63.3239
1332000 7.97159 177.704 -25.9717 -34.4826 -95.0327 -27.1077
1334000 5.33947 36.1938 -61.3418 -2.53058 -18.4793 62.831
1336000 -33.7698 97.2877 75.7336 223.076 23.9725 -62.5153
1338000 -137.373 170.573 6.67451 48.6453 9.23832 -69.6795
1340000 -93.9982 -28.267 -82.8551 63.6958 3.90626 -180.243
1342000 35.2538 -64.2152 121.502 208.114 82.0936 -184.749
1344000 17.1629 -14.368 91.5083 -19.5272 -16.9382 -164.1
1346000 131.753 -59.3057 63.9134 24.0284 -7.41036 -28.0102
1348000 25.9961 65.7211 117.619 100.404 112.396 -83.2745
1350000 -70.21 40.4404 -292.357 134.704 -68.997 -131.751
1352000 -76.6963 55.6014 -107.725 26.6153 -17.8624 -144.731
1354000 138.742 -66.2284 71.4731 128.83 22.8244 -197.661
1356000 -46.8276 24.9994 2.95536 0.0770332 140.867 -96.0286
1358000 -67.9644 83.7278 27.388 73.9818 129.596 -43.7705
1360000 113.857 97.5807 60.8978 41.4641 88.1723 -58.6846
1362000 24.8034 172.527 -45.9052 151.093 88.0427 -2.72284
1364000 -63.72 42.717 8.07518 90.9661 75.4567 -54.0537
1366000 -3.9405 -225.373 52.957 101.132 -38.0781 -88.6942
1368000 -57.8667 -112.559 -59.7581 -15.4647 -32.2929 -72.8318
1370000 -12.6279 61.8321 44.8772 -10.607 -80.0714 -16.9228
1372000 15.8647 -132.198 -16.1874 -99.7434 -42.5064 -26.5594
1374000 29.9333 -1.56667 97.4986 -168.504 132.634 -60.5479
1376000 -170.695 -138.415 275.039 -227.021 112.335 -172.297
1378000 50.3421 -238 279.111 -166.119 92.9985 -192.719
1380000 -5.93542 -133.943 90.0897 -156.641 17.399 -150.03
1382000 -175.562 -133.842 -31.1213 -57.9305 -65.8783 -99.8318
1384000 142.923 -33.1196 116.991 -143.299 -41.5043 -127.102
1386000 19.6907 -69.2964 62.4742 -101.977 -114.694 -145.513
1388000 224.976 -78.7586 -41.0743 -115.076 56.688 -66.6761
1390000 56.9431 -84.391 100.574 -90.0513 1.7404 -56.4807
1392000 -70.9184 -83.9941 116.662 -93.999 4.47533 97.9252
1394000 -158.967 -48.9142 126.591 13.539 37.4076 99.9466
1396000 -139.613 67.7759 131.306 75.1277 70.9019 -51.1861
1398000 -295.91 5.78558 -60.8314 -6.74513 -101.37 -103.425
1400000 -171.726 234.334 22.1185 -111.795 -122.514 -128.567
1402000 -45.9061 198.285 -62.5872 -86.8084 27.084 -4.63281
1404000 -164.327 144.709 -21.3307 -170.59 109.517 4.19684
1406000 -65.2348 94.2789 -3.60662 6.41899 86.4529 41.787
1408000 81.6188 -85.1893 -132.259 116.907 126.58 14.879
1410000 168.399 17.4786 -50.3419 -76.4512 -41.8631 27.0042
1412000 131.383 -64.3488 -25.518 18.0543 3.88819 77.2115
1414000 -6.75667 124.383 28.8339 -88.6347 51.713 5.57393
1416000 -62.453 116.159 138.857 -225.666 -233.968 92.0858
1418000 -73.698 -88.9406 105.875 -78.9406 -140.278 28.5718
1420000 -52.4522 -69.4915 33.8972 -97.3978 -34.7108 82.0471
1422000 64.9349 -222.809 222.206 -152.848 -82.5106 142.185
1424000 30.1433 -122.546 212.982 -120.268 -18.3011 166.21
1426000 19.7151 19.0053 119.058 -68.8518 -9.2278 120.327
1428000 -11.4794 -80.1547 65.2017 67.9615 22.6498 -8.67656
1430000 123.197 -199.567 42.9721 -17.0696 9.70995 44.2795
1432000 -79.8509 -15.8572 35.4714 23.7764 -59.3787 -90.5264
1434000 -97.2069 7.24346 -130.528 -62.9297 -80.7477 -43.7286
1436000 -39.3193 -70.2207 -111.261 -123.911 -46.3418 26.7344
1438000 43.4268 -171.603 -65.3848 -180.493 21.9462 51.4406
1440000 7.76612 -167.306 14.2155 -19.7913 124.321 -14.532
1442000 -68.3812 133.828 43.0066 -74.7413 24.0933 -32.5768
1444000 -53.8083 186.192 -124.097 -71.2422 -50.5594 30.4564
1446000 44.4473 -55.918 123.492 -87.7461 26.4384 41.7577
1448000 -30.3743 130.395 94.2398 -101.055 -3.86531 15.9618
1450000 -214.076 -93.0375 54.8603 -49.4289 -46.4084 14.4816
1452000 -135.219 -53.1181 108.069 -5.57925 -60.547 45.1159
1454000 27.7684 -123.441 253.604 -99.5185 -111.067 -2.13941
1456000 25.7299 -131.463 -2.44844 -130.794 -46.1758 -40.1549
1458000 83.4504 57.9564 -47.4555 -72.3772 -10.6654 -53.4699
1460000 58.7124 32.27 -6.48223 -32.8263 27.9844 -107.864
1462000 22.3396 97.9846 -73.0563 -90.0934 131.107 -60.1935
1464000 20.2539 118.013 -28.5484 -78.7107 -32.8311 -60.4952
1466000 188.643 101.343 -90.027 -49.7232 -39.7503 -63.9909
1468000 60.934 184.065 1.88371 58.7063 -21.1591 -65.1716
1470000 69.7307 24.4819 -84.1319 168.515 60.5608 -9.9924
1472000 -116.542 -137.413 -46.6522 -31.8041 36.0122 0.501473
1474000 -40.0321 110.814 209.346 17.6648 29.9408 23.4999
1476000 70.0862 -184.429 44.0745 109.979 4.51111 20.256
1478000 283.981 -221.564 99.2544 154.608 58.6071 -181.981
1480000 -42.4838 -176.021 6.26544 78.258 -29.3381 -84.3772
1482000 -129.346 -86.5769 69.5822 104.015 -113.057 45.4849
1484000 -12.108 -25.2846 43.2914 52.695 -119.448 96.3042
1486000 -73.2058 -85.1262 -122.455 1.79626 72.7336 17.3315
1488000 60.9427 -177.42 94.3551 -33.389 -33.6589 31.217
1490000 107.397 -188.312 -0.444644 -23.4247 55.0656 -76.0442
1492000 93.6273 -65.0656 -5.09184 95.9108 144.041 61.7183
1494000 155.274 122.085 -1.8447 212.988 -43.302 -3.78619
1496000 14.5932 -5.99657 -1.6653 96.432 -147.809 -22.5882
1498000 -70.6026 -45.9879 148.347 123.904 -111.494 84.4225
1500000 -101.181 -94.3843 86.2362 101.636 -24.2131 -25.7729
1502000 -10.9396 -44.717 290.352 60.2627 -38.1572 11.2471
1504000 -182.575 -168.544 148.417 6.8427 5.33991 5.9334
1506000 -93.9865 -49.4304 182.615 -91.1615 -64.1085 -69.6187
1508000 -132.808 -18.4426 163.339 8.30748 42.6961 -83.5916
1510000 45.069 -72.8339 94.7103 95.5247 -24.5001 -89.9892
1512000 -82.5163 -23.4304 -7.65892 39.5628 -13.8037 -74.1244
1514000 -113.782 -55.3715 -63.2676 102.149 -3.87378 64.1856
1516000 7.35498 7.7447 -71.9377 -54.6939 -71.503 61.3984
1518000 -13.0229 11.0471 -89.0642 83.7352 -158.403 116.738
1520000 -71.8823 241.285 -68.1513 57.9112 -2.80725 68.9187
1522000 -11.7882 207.486 -92.0844 35.8608 -80.678 128.838
1524000 50.7155 87.1061 -115.147 57.6333 -166.876 133.002
1526000 45.1852 -16.5439 -3.41476 -13.6812 -32.9582 206.772
1528000 4.97857 -49.3824 46.0643 18.595 -41.5161 140.458
1530000 -22.4624 -46.3932 154.933 95.6444 58.1268 29.7612
1532000 172.112 -172.5 159.512 15.2843 -74.6856 72.5694
1534000 41.2189 -23.8977 201.295 17.3203 -55.5562 91.9107
1536000 5.95197 38.8764 33.3117 -14.4653 14.953 150.951
1538000 -24.7666 -69.835 26.0872 -55.1788 132.156 95.6069
1540000 -59.9244 -64.4642 103.898 31.1048 -22.9902 -46.4749
1542000 6.39623 -77.3703 -59.7392 130.794 -176.176 13.1325
1544000 8.68108 -89.3854 -19.255 -11.0959 -229.037 96.9244
1546000 -21.2481 -80.4932 38.2263 21.9885 -64.4812 11.8127
1548000 57.9564 -207.757 135.969 -16.4196 -4.23043 85.4133
1550000 -110.157 -38.4674 -57.5452 22.3085 14.4459 72.1427
1552000 95.2901 108.462 142.776 87.919 -51.1445 68.9627
1554000 -128.451 36.3457 -294.918 -79.1649 -122.276 -45.2545
1556000 -106.962 64.1963 48.5986 -97.5068 36.1271 -59.546
1558000 -112.926 51.7567 77.3692 -4.92649 -49.1325 23.5065
1560000 -68.9572 72.0801 125.777 57.4856 8.22992 -26.2466
1562000 51.038 -24.672 42.088 -27.8307 -17.9919 -27.6776
