# Time-averaged data for fix vACFavg
# TimeStep c_vAutoCorrFxn[1] c_vAutoCorrFxn[2] c_vAutoCorrFxn[3] c_vAutoCorrFxn[4]
732000 -4.15167e-09 1.00261e-09 -3.51878e-08 -3.83368e-08
734000 -1.48684e-08 6.11855e-09 1.30284e-08 4.27851e-09
736000 2.11991e-08 8.70078e-09 -9.746e-09 2.01538e-08
738000 9.17734e-09 -2.22124e-08 3.85567e-09 -9.17941e-09
740000 -3.01738e-08 2.84575e-09 4.93321e-09 -2.23948e-08
742000 3.15176e-09 -1.51814e-08 -3.72299e-08 -4.92595e-08
744000 -1.02745e-08 -8.38498e-09 -6.35247e-10 -1.92947e-08
746000 -1.72518e-08 -1.42232e-08 -2.66395e-08 -5.81146e-08
748000 2.09916e-08 -5.5307e-09 1.46935e-08 3.01544e-08
750000 1.31433e-08 -3.939e-08 -1.22989e-08 -3.85456e-08
752000 4.78945e-09 -1.1393e-08 2.35598e-08 1.69562e-08
754000 2.67841e-08 1.79172e-08 2.35333e-08 6.82346e-08
756000 9.9352e-09 5.79423e-09 2.85656e-10 1.60151e-08
758000 5.84761e-09 -2.26089e-08 -7.27569e-09 -2.4037e-08
760000 7.02475e-09 -4.5942e-08 -1.53914e-08 -5.43086e-08
762000 3.43049e-09 4.48386e-08 1.18638e-08 6.01328e-08
764000 2.69858e-08 -5.83625e-08 -6.8277e-10 -3.20595e-08
766000 -1.41434e-08 3.58465e-08 5.92609e-09 2.76292e-08
768000 3.40254e-08 2.92748e-08 -5.9798e-09 5.73204e-08
770000 1.31568e-08 -6.2695e-09 -1.91052e-08 -1.22179e-08
772000 -2.40137e-08 -1.05708e-08 -2.21502e-08 -5.67347e-08
774000 -2.81218e-09 1.30376e-09 2.343e-08 2.19216e-08
776000 1.58946e-08 -4.604e-09 1.57781e-09 1.28684e-08
778000 -3.62681e-08 -1.03109e-08 -1.11586e-08 -5.77375e-08
780000 -3.44602e-10 -3.61779e-08 -8.27687e-09 -4.47994e-08
782000 1.52541e-08 -2.74751e-08 1.54047e-09 -1.06806e-08
784000 -2.57144e-08 7.68074e-09 -4.12916e-08 -5.93252e-08
786000 1.21433e-08 1.30416e-09 1.09543e-08 2.44018e-08
788000 8.91531e-09 1.21298e-08 1.9231e-08 4.02761e-08
790000 -6.92532e-09 1.50318e-08 1.33283e-08 2.14349e-08
792000 -6.85431e-09 5.28917e-08 2.8193e-09 4.88567e-08
794000 -3.26141e-08 -2.19651e-08 6.95117e-08 1.49325e-08
796000 2.79714e-08 -2.60168e-08 -6.06312e-09 -4.10851e-09
798000 5.98939e-09 -1.37509e-09 5.51161e-08 5.97304e-08
800000 1.46243e-08 1.65282e-08 -5.76929e-08 -2.65404e-08
802000 -6.76258e-09 -3.13213e-08 4.24317e-08 4.34788e-09
804000 -1.01887e-08 2.63059e-09 1.10316e-08 3.47351e-09
806000 7.72899e-09 -3.52202e-08 3.38614e-08 6.37016e-09
808000 1.17551e-08 -4.81193e-09 -5.63726e-08 -4.94294e-08
810000 3.16556e-08 8.56839e-09 -1.50571e-08 2.51669e-08
812000 7.04657e-09 -2.06291e-08 2.28852e-10 -1.33537e-08
814000 1.69995e-08 1.3832e-08 2.5209e-08 5.60405e-08
816000 -3.30013e-09 -1.53375e-08 -4.80551e-08 -6.66927e-08
818000 -1.06643e-08 -8.37489e-09 3.89908e-09 -1.51401e-08
820000 -2.96682e-08 -2.96452e-08 -4.92029e-09 -6.42336e-08
822000 7.17847e-09 -1.43526e-08 -2.76084e-08 -3.47825e-08
824000 5.36266e-08 1.65991e-08 -1.22197e-08 5.80061e-08
826000 2.7592e-08 -2.74787e-08 -2.8265e-08 -2.81518e-08
828000 -3.81425e-08 -9.32482e-09 -2.5875e-08 -7.33424e-08
830000 1.59467e-08 -5.68177e-08 3.80712e-09 -3.70638e-08
832000 1.58855e-08 -1.1226e-08 -8.70334e-09 -4.04382e-09
834000 2.06203e-08 5.73736e-08 3.30608e-08 1.11055e-07
836000 -1.43639e-08 2.38475e-09 -9.19062e-09 -2.11698e-08
838000 -5.3995e-09 -1.01955e-08 -1.08481e-08 -2.64431e-08
840000 -6.14809e-09 -6.0827e-08 -1.29e-08 -7.9875e-08
842000 -3.43662e-09 6.99002e-08 2.66998e-09 6.91336e-08
844000 2.09227e-08 5.20105e-08 -4.99431e-09 6.79389e-08
846000 -1.20005e-08 -7.90623e-09 3.58689e-08 1.59622e-08
848000 -2.61757e-08 2.48703e-08 -2.78227e-08 -2.91281e-08
850000 1.98524e-08 -2.77549e-09 2.89796e-08 4.60565e-08
852000 -4.501e-08 -5.24227e-09 -2.20902e-08 -7.23424e-08
854000 4.19587e-08 2.85797e-08 -2.81863e-08 4.2352e-08
856000 7.56483e-09 2.30103e-08 5.54563e-08 8.60314e-08
858000 6.61389e-09 -2.68332e-08 -8.87214e-11 -2.0308e-08
860000 6.68646e-09 -3.41107e-08 -1.2818e-08 -4.02422e-08
862000 -2.31046e-08 4.01769e-08 -1.58338e-08 1.23848e-09
864000 1.97173e-08 -5.20679e-08 1.0546e-08 -2.18047e-08
866000 -1.21323e-08 1.21791e-08 -3.29438e-08 -3.2897e-08
868000 -3.62779e-08 -4.01331e-08 -2.33986e-09 -7.87509e-08
870000 3.13101e-09 1.21712e-08 -2.97474e-08 -1.44452e-08
872000 -2.73127e-08 -2.5075e-08 -3.09986e-09 -5.54876e-08
874000 1.21794e-08 2.91484e-09 2.05142e-08 3.56084e-08
876000 -2.02764e-08 -1.45536e-08 2.28044e-08 -1.20256e-08
878000 7.04028e-09 4.27983e-09 -3.93438e-09 7.38573e-09
880000 9.6238e-09 1.88437e-08 -1.40055e-08 1.44619e-08
882000 2.65448e-08 1.42542e-08 -6.52986e-08 -2.44996e-08
884000 5.46581e-09 2.49659e-08 9.91908e-09 4.03508e-08
886000 -5.75861e-08 -3.1396e-08 1.56706e-09 -8.74151e-08
888000 9.19137e-08 6.10036e-08 4.261e-08 1.95527e-07
890000 -6.90996e-09 -6.95671e-08 -4.69038e-08 -1.23381e-07
892000 -2.56047e-09 -1.54757e-09 -2.1307e-09 -6.23874e-09
894000 8.32721e-09 4.29349e-08 1.72571e-08 6.85192e-08
896000 -3.86739e-08 -8.25643e-09 4.28034e-08 -4.12692e-09
898000 -8.0162e-08 2.36485e-09 1.57752e-09 -7.62196e-08
900000 4.78682e-08 3.23206e-08 2.96319e-08 1.09821e-07
902000 2.02188e-08 -1.67042e-09 -5.68363e-08 -3.82879e-08
904000 2.95423e-08 5.64759e-08 9.63417e-09 9.56523e-08
906000 -2.36574e-08 7.39191e-09 -5.25792e-09 -2.15235e-08
908000 7.78784e-09 -2.8098e-08 1.6459e-08 -3.85122e-09
910000 -5.2732e-09 -7.90781e-09 -4.59121e-08 -5.90931e-08
912000 1.03409e-08 1.16098e-08 -4.90567e-08 -2.71061e-08
914000 1.41449e-08 -4.3827e-09 5.42115e-08 6.39737e-08
916000 2.50169e-09 -3.49778e-08 4.32505e-08 1.07744e-08
918000 -3.09215e-08 -3.09342e-08 -5.91188e-08 -1.20974e-07
920000 -1.82558e-08 4.11154e-08 2.86768e-08 5.15363e-08
922000 4.26038e-08 -2.97057e-08 -5.8278e-08 -4.53799e-08
924000 -2.84858e-08 5.23779e-08 2.98081e-08 5.37002e-08
926000 -2.90209e-08 -7.60367e-08 1.94317e-08 -8.56259e-08
928000 1.51214e-08 2.8591e-08 -2.00415e-08 2.36709e-08
930000 1.81887e-08 3.21641e-08 8.01057e-09 5.83633e-08
932000 1.10016e-08 -3.17414e-08 -6.98812e-08 -9.0621e-08
934000 -1.97067e-08 -2.27165e-08 2.19665e-08 -2.04566e-08
936000 -1.10124e-08 1.72869e-08 8.79763e-10 7.15428e-09
938000 -1.52159e-08 -2.68627e-08 1.00439e-08 -3.20347e-08
940000 1.46199e-08 2.29358e-08 9.6717e-09 4.72274e-08
942000 1.32447e-08 -3.27138e-08 3.53266e-08 1.58576e-08
944000 -5.52702e-09 -4.03289e-09 -8.59457e-08 -9.55057e-08
946000 -2.35467e-08 2.62448e-08 1.89254e-08 2.16235e-08
948000 -1.45782e-08 -2.15965e-08 5.54937e-09 -3.06253e-08
950000 1.36905e-08 -1.85454e-08 5.57995e-08 5.09445e-08
952000 -1.37693e-08 1.13007e-08 -5.35772e-08 -5.60458e-08
954000 2.25674e-09 2.62924e-08 -3.97742e-08 -1.12251e-08
956000 1.5925e-08 9.36122e-09 3.72965e-08 6.25828e-08
958000 -1.12741e-08 -6.84443e-09 1.2011e-08 -6.10756e-09
960000 4.60368e-08 2.54217e-10 -2.8342e-08 1.79491e-08
962000 2.12343e-08 -3.7485e-08 1.23282e-08 -3.92257e-09
964000 -3.78204e-08 -1.09421e-08 1.32622e-08 -3.55003e-08
966000 -1.06276e-08 -3.90823e-08 1.00752e-08 -3.96347e-08
968000 1.09579e-08 3.27044e-09 1.75241e-08 3.17524e-08
970000 7.88873e-09 1.48808e-08 -3.12645e-08 -8.49498e-09
972000 -2.96047e-09 -2.38953e-08 -1.51499e-08 -4.20057e-08
974000 -4.27036e-08 -2.36028e-09 6.72265e-08 2.21626e-08
976000 5.76019e-08 4.20447e-08 -3.67902e-08 6.28564e-08
978000 -9.00618e-09 3.48194e-09 -7.85149e-10 -6.30939e-09
980000 -1.28134e-08 -1.94903e-08 5.5129e-09 -2.67907e-08
982000 1.80578e-09 -2.5604e-08 -4.26352e-08 -6.64335e-08
984000 -1.71053e-08 -2.1002e-08 3.77815e-09 -3.43291e-08
986000 -1.79352e-08 -2.97294e-08 6.79787e-09 -4.08668e-08
988000 1.02648e-08 -2.55426e-08 1.26535e-08 -2.62429e-09
990000 3.36915e-08 -1.96449e-08 2.82603e-08 4.23069e-08
992000 -1.13835e-08 -1.14057e-08 -4.23775e-08 -6.51667e-08
994000 -3.09897e-10 4.68263e-08 -9.86576e-09 3.66506e-08
996000 -1.09859e-08 -4.25845e-08 -4.55723e-09 -5.81276e-08
998000 -8.95642e-09 2.03023e-08 -5.30152e-08 -4.16694e-08
1000000 -2.1449e-08 -3.05582e-08 2.37462e-08 -2.82611e-08
1002000 2.66634e-08 1.53214e-08 5.7124e-09 4.76972e-08
1004000 6.41232e-08 2.98125e-08 5.37315e-09 9.93088e-08
1006000 -8.54409e-09 -2.03239e-08 6.88268e-08 3.99588e-08
1008000 -2.53253e-08 2.27361e-08 -2.62403e-08 -2.88294e-08
1010000 -1.51628e-08 8.84274e-09 3.29834e-08 2.66633e-08
1012000 -2.83945e-09 -2.45747e-08 -2.81299e-08 -5.5544e-08
1014000 -4.40268e-09 -5.50135e-09 9.82832e-09 -7.57094e-11
1016000 -2.32537e-08 1.0178e-08 -3.25316e-09 -1.63289e-08
1018000 -1.75121e-09 9.58019e-09 -1.56429e-08 -7.81397e-09
1020000 -1.03374e-08 -2.61188e-08 3.93474e-08 2.8912e-09
1022000 1.30758e-08 2.07067e-08 4.90888e-08 8.28713e-08
1024000 -1.84001e-08 6.62903e-09 -5.85208e-08 -7.02919e-08
1026000 7.74435e-09 -2.60697e-08 1.53467e-08 -2.97861e-09
1028000 -2.81397e-08 2.36238e-08 5.45086e-08 4.99927e-08
1030000 -4.20083e-09 6.15733e-09 -2.1712e-08 -1.97554e-08
1032000 -2.19455e-08 4.99516e-09 4.9778e-09 -1.19725e-08
1034000 8.52029e-09 -6.22211e-09 2.53818e-09 4.83636e-09
1036000 1.31685e-09 1.09729e-08 3.4894e-08 4.71838e-08
1038000 3.04147e-09 5.15506e-09 4.70725e-10 8.66726e-09
1040000 5.48104e-08 1.21901e-08 -1.02652e-08 5.67353e-08
1042000 -3.60921e-08 -3.4905e-10 3.97481e-08 3.30691e-09
1044000 4.39435e-09 -5.24794e-08 -2.82878e-08 -7.63728e-08
1046000 3.50271e-08 -5.9713e-08 -6.26231e-08 -8.73089e-08
1048000 -3.64726e-08 6.02305e-09 -2.08466e-08 -5.12962e-08
1050000 5.76556e-09 -1.54031e-08 -1.49803e-08 -2.46179e-08
1052000 3.07071e-08 -2.71983e-09 -2.792e-09 2.51953e-08
1054000 9.09001e-09 5.22903e-09 2.23678e-08 3.66868e-08
1056000 -2.32071e-08 1.8384e-08 -3.2275e-08 -3.7098e-08
1058000 3.32849e-08 -4.39302e-09 -6.57544e-09 2.23165e-08
1060000 2.0665e-08 -1.56741e-08 2.02066e-08 2.51975e-08
1062000 1.70798e-09 1.94381e-08 6.4345e-09 2.75806e-08
1064000 2.70885e-08 -4.54527e-08 1.65393e-09 -1.67103e-08
1066000 5.50045e-09 -5.10364e-08 -2.30626e-08 -6.85986e-08
1068000 -1.94893e-08 -1.85205e-08 -2.55042e-08 -6.3514e-08
1070000 -1.73665e-08 4.82157e-08 -2.03755e-08 1.04736e-08
1072000 -2.3265e-08 1.21739e-08 -1.56328e-08 -2.6724e-08
1074000 -2.97641e-08 -2.13241e-08 9.08835e-09 -4.19999e-08
1076000 1.1054e-08 8.59921e-09 3.51015e-09 2.31633e-08
1078000 -1.1158e-08 5.73316e-09 -8.57922e-09 -1.40041e-08
1080000 -6.32965e-09 -4.01837e-08 -2.48219e-08 -7.13352e-08
1082000 -1.00578e-08 1.62642e-08 -1.52857e-09 4.6778e-09
1084000 3.67092e-08 -1.54219e-09 4.28818e-08 7.80488e-08
1086000 5.34558e-09 -1.12574e-10 1.9437e-08 2.467e-08
1088000 -9.64929e-11 -6.10166e-09 2.88305e-09 -3.3151e-09
1090000 2.54863e-08 -5.06899e-08 -5.11543e-09 -3.0319e-08
1092000 6.19719e-08 3.28998e-08 3.08706e-08 1.25742e-07
1094000 -1.50724e-09 -1.85423e-08 -2.08838e-09 -2.21379e-08
1096000 -9.76826e-09 -1.38634e-08 3.25311e-08 8.89946e-09
1098000 -1.8432e-08 2.13107e-08 5.33014e-09 8.20883e-09
1100000 2.96021e-08 -6.59878e-08 -2.47646e-08 -6.11502e-08
1102000 -3.03809e-08 6.46827e-08 1.31173e-08 4.74191e-08
1104000 8.79733e-09 -3.7968e-08 -1.11253e-08 -4.0296e-08
1106000 -2.25317e-08 1.99136e-08 1.41726e-08 1.15546e-08
1108000 4.78982e-08 7.99515e-09 -8.54743e-08 -2.9581e-08
1110000 -2.47535e-09 4.49421e-08 1.17525e-08 5.42192e-08
1112000 -1.86232e-09 8.695e-09 1.157e-08 1.84027e-08
1114000 -2.60946e-08 2.41443e-09 -6.522e-09 -3.02022e-08
1116000 2.35965e-08 -1.88074e-08 1.5287e-08 2.00761e-08
1118000 6.6739e-09 -5.78866e-09 2.30388e-08 2.3924e-08
1120000 -1.2876e-09 -3.52811e-08 7.01683e-09 -2.95519e-08
1122000 2.10639e-08 5.85413e-08 -3.00521e-08 4.95531e-08
1124000 -9.05946e-09 -3.68171e-09 -3.56939e-08 -4.84351e-08
1126000 -2.99147e-08 -3.3352e-08 -1.66563e-08 -7.9923e-08
1128000 2.46865e-09 -7.49484e-09 3.51332e-08 3.0107e-08
1130000 1.85657e-08 5.07107e-10 1.50678e-08 3.41406e-08
1132000 -8.46679e-09 -7.405e-09 -5.06032e-10 -1.63778e-08
1134000 3.98958e-08 7.72665e-09 2.0202e-08 6.78245e-08
1136000 1.18877e-09 -6.35709e-08 2.19489e-08 -4.04332e-08
1138000 -1.69382e-08 9.28164e-09 -2.89979e-08 -3.66545e-08
1140000 3.2854e-09 9.40982e-09 -1.31078e-08 -4.12629e-10
1142000 -3.42241e-08 -3.95231e-08 -2.94181e-08 -1.03165e-07
1144000 -3.46928e-09 4.88149e-08 3.17735e-08 7.71191e-08
1146000 2.19838e-08 -9.90299e-09 1.8869e-08 3.09498e-08
1148000 -3.88444e-08 -1.74937e-08 -2.60746e-08 -8.24127e-08
1150000 2.02575e-08 1.57227e-09 3.28663e-08 5.4696e-08
1152000 -6.84844e-09 7.56984e-09 -5.40774e-08 -5.3356e-08
1154000 6.82897e-09 -1.66971e-08 -4.07236e-08 -5.05917e-08
1156000 3.78899e-11 -2.48474e-08 3.42694e-08 9.45989e-09
1158000 7.60153e-10 3.47652e-08 -4.87163e-09 3.06537e-08
1160000 1.21706e-08 5.41401e-08 -4.6203e-08 2.01078e-08
1162000 -4.83793e-08 -2.97449e-08 3.57743e-08 -4.23499e-08
1164000 3.01142e-08 3.94513e-08 -2.50878e-08 4.44777e-08
1166000 1.3795e-08 -8.88893e-09 -1.44943e-08 -9.5882e-09
1168000 4.68475e-09 1.24851e-08 2.9829e-08 4.69988e-08
1170000 6.24656e-09 -4.67456e-10 -3.14281e-08 -2.56489e-08
1172000 8.99827e-09 1.61955e-08 -1.48078e-08 1.0386e-08
1174000 1.14817e-08 -6.48346e-09 2.16697e-08 2.6668e-08
1176000 -6.26835e-08 3.92757e-08 3.68078e-08 1.34e-08
1178000 1.4989e-08 -1.49955e-08 -1.38727e-08 -1.38793e-08
1180000 7.74572e-09 2.97941e-08 1.44846e-09 3.89883e-08
1182000 5.14963e-10 -5.47301e-09 7.84027e-09 2.88222e-09
1184000 7.21267e-09 -9.92767e-09 2.12078e-08 1.84928e-08
1186000 -1.22059e-08 8.42307e-09 1.50324e-08 1.12496e-08
1188000 1.19986e-08 -9.71494e-09 2.02093e-08 2.2493e-08
1190000 -3.80621e-08 3.18512e-08 -2.01744e-08 -2.63853e-08
1192000 4.5066e-08 -3.43227e-08 -3.29634e-08 -2.22202e-08
1194000 1.70786e-08 1.84131e-08 -2.50092e-08 1.04825e-08
1196000 -5.26679e-08 2.13951e-08 1.46999e-08 -1.65729e-08
1198000 -2.43958e-08 -1.55568e-08 5.89279e-09 -3.40598e-08
1200000 6.56722e-08 1.16934e-08 3.16652e-09 8.05321e-08
1202000 -7.27507e-09 3.34512e-08 -2.68342e-08 -6.58047e-10
1204000 1.39696e-08 4.44154e-08 3.42141e-08 9.25991e-08
1206000 2.65898e-08 -3.34494e-08 1.73291e-08 1.04696e-08
1208000 8.21651e-09 -9.20051e-09 5.37594e-09 4.39194e-09
1210000 2.07937e-08 -1.74859e-08 -3.82872e-10 2.92496e-09
1212000 -3.15778e-08 3.78503e-08 -1.94215e-08 -1.31489e-08
1214000 3.24784e-09 -3.46272e-08 -2.04237e-08 -5.18031e-08
1216000 2.26211e-08 3.22978e-09 2.61299e-08 5.19808e-08
1218000 -1.90224e-08 6.21481e-09 2.47975e-08 1.19899e-08
1220000 1.21182e-08 2.76204e-08 -2.86941e-08 1.10446e-08
1222000 -1.89951e-08 -1.37037e-08 2.33086e-09 -3.0368e-08
1224000 1.0473e-08 3.44687e-08 2.6893e-08 7.18348e-08
1226000 3.01303e-08 -3.42694e-08 -1.05364e-08 -1.46755e-08
1228000 -2.6293e-08 -3.39573e-08 2.20835e-08 -3.81668e-08
1230000 -1.14091e-08 9.51818e-09 -2.92875e-08 -3.11784e-08
1232000 -4.63431e-08 2.22659e-08 2.05009e-08 -3.57629e-09
1234000 2.57072e-08 -3.98974e-08 2.07156e-08 6.52538e-09
1236000 -2.09019e-08 -2.06761e-08 2.74408e-08 -1.41371e-08
1238000 -1.4877e-08 4.18088e-08 7.37937e-09 3.43112e-08
1240000 -3.08353e-08 9.74011e-09 -4.36499e-08 -6.47451e-08
1242000 4.98851e-08 2.89409e-08 -5.15008e-09 7.36759e-08
1244000 -3.40352e-08 -3.40753e-08 -1.24131e-08 -8.05237e-08
1246000 1.04908e-08 2.64383e-08 2.548e-08 6.24091e-08
1248000 5.50765e-08 -4.97445e-08 -7.06159e-09 -1.7296e-09
1250000 3.46716e-08 -1.86662e-08 -7.22445e-09 8.78097e-09
1252000 -4.12029e-08 -8.06464e-09 -2.71548e-08 -7.64224e-08
1254000 9.06145e-09 -9.73856e-09 -1.21133e-08 -1.27904e-08
1256000 1.12575e-08 1.61919e-09 3.44557e-08 4.73324e-08
1258000 -1.22987e-08 1.2468e-09 4.82693e-09 -6.22499e-09
1260000 -1.00629e-08 1.95038e-08 3.6579e-08 4.60199e-08
1262000 1.64429e-08 -3.22056e-08 1.11304e-08 -4.63231e-09
1264000 2.52809e-08 2.10388e-08 2.63034e-08 7.26231e-08
1266000 -2.74127e-08 -8.40116e-10 -3.23572e-08 -6.061e-08
1268000 6.55234e-09 1.83393e-08 -2.87622e-08 -3.87056e-09
1270000 8.77375e-09 -5.13192e-09 1.09786e-08 1.46204e-08
1272000 -1.2804e-08 2.97218e-09 -3.36041e-09 -1.31922e-08
1274000 4.68779e-08 3.77616e-08 -2.37041e-08 6.09354e-08
1276000 -1.90907e-08 -1.58032e-08 -2.31897e-08 -5.80837e-08
1278000 -3.93105e-08 2.74866e-08 -3.80707e-08 -4.98946e-08
1280000 5.46222e-08 3.46188e-08 6.23169e-08 1.51558e-07
1282000 -7.72673e-09 -2.55787e-10 3.3769e-08 2.57865e-08
1284000 -2.37288e-10 -2.09058e-09 -2.80398e-08 -3.03676e-08
1286000 6.17023e-09 -1.32342e-08 -2.49886e-08 -3.20526e-08
1288000 7.27714e-09 -3.03199e-08 -1.03833e-09 -2.40811e-08
1290000 1.4211e-08 2.45569e-08 -9.42057e-10 3.78258e-08
1292000 3.58526e-08 -1.21679e-08 2.47355e-08 4.84202e-08
1294000 -3.83404e-08 -1.37055e-08 1.15086e-08 -4.05373e-08
1296000 1.73244e-08 -3.4734e-08 3.69014e-09 -1.37194e-08
1298000 1.47384e-08 -5.61215e-09 6.58407e-09 1.57103e-08
1300000 5.38048e-09 -2.0435e-08 2.95681e-08 1.45136e-08
1302000 -1.42924e-08 6.77223e-09 2.78264e-08 2.03063e-08
1304000 3.82244e-08 -1.39389e-08 -2.48499e-08 -5.64417e-10
1306000 4.36276e-08 6.57727e-08 1.35206e-09 1.10752e-07
1308000 1.2662e-08 -2.16682e-08 3.27587e-08 2.37525e-08
1310000 2.05299e-08 -3.00301e-09 6.95171e-09 2.44786e-08
1312000 -3.75674e-08 -1.27465e-08 3.06373e-08 -1.96766e-08
1314000 3.47087e-08 2.2419e-08 -3.25962e-08 2.45315e-08
1316000 -3.10814e-09 -3.2773e-08 -1.98979e-09 -3.7871e-08
1318000 -3.50267e-09 1.04832e-08 2.16622e-08 2.86426e-08
1320000 9.35347e-09 4.03801e-08 6.9473e-10 5.04283e-08
1322000 -2.58604e-08 -1.39607e-08 -1.25069e-08 -5.2328e-08
1324000 -1.36162e-08 2.46547e-08 1.00549e-09 1.20439e-08
1326000 -3.37896e-08 -1.50252e-08 -2.40498e-08 -7.28645e-08
1328000 -3.70434e-09 -1.94641e-08 1.33825e-08 -9.78596e-09
1330000 -2.07515e-08 1.51516e-08 -5.86287e-08 -6.42286e-08
1332000 1.55714e-08 -1.37551e-08 -9.55129e-09 -7.73497e-09
1334000 -3.68018e-08 3.26637e-08 1.69641e-08 1.2826e-08
1336000 1.5867e-08 1.23333e-08 2.06549e-08 4.88552e-08
1338000 4.48632e-09 -3.56287e-08 -2.22139e-08 -5.33563e-08
1340000 -3.60821e-08 -3.05397e-08 -2.90244e-08 -9.56462e-08
1342000 9.06681e-09 -2.15067e-08 3.23065e-08 1.98666e-08
1344000 6.71344e-09 5.26831e-09 3.10459e-08 4.30277e-08
1346000 -4.26745e-08 -1.06494e-08 -2.59459e-08 -7.92698e-08
1348000 9.69989e-09 1.31385e-08 2.22047e-08 4.50431e-08
1350000 1.11893e-08 -3.79504e-09 -3.77521e-09 3.61907e-09
1352000 -2.3954e-08 -1.89324e-08 -7.37006e-09 -5.02565e-08
1354000 1.96838e-08 2.2113e-08 -8.52826e-10 4.0944e-08
1356000 2.35035e-08 2.34507e-08 3.14792e-08 7.84334e-08
1358000 3.34406e-08 -1.11494e-08 -2.56086e-08 -3.31747e-09
1360000 2.44208e-08 1.96911e-08 -8.69812e-09 3.54137e-08
1362000 1.64057e-08 -4.78602e-08 6.33067e-08 3.18523e-08
1364000 -1.78803e-08 3.09814e-08 -3.09751e-08 -1.78741e-08
1366000 -3.96776e-09 1.1206e-08 1.56822e-09 8.80647e-09
1368000 -3.56087e-09 4.95982e-09 -1.56045e-09 -1.61498e-10
1370000 2.27674e-08 7.74713e-09 -2.07419e-08 9.77258e-09
1372000 1.12085e-11 -2.41754e-09 -4.13932e-08 -4.37995e-08
1374000 -6.55473e-09 -2.62741e-09 9.06495e-09 -1.17184e-10
1376000 2.38275e-08 2.59816e-08 3.05437e-08 8.03528e-08
1378000 3.90264e-08 5.39755e-09 6.53471e-09 5.09586e-08
1380000 -9.01666e-09 -4.62056e-08 -2.36542e-08 -7.88764e-08
1382000 1.49213e-09 1.29992e-08 6.5604e-09 2.10518e-08
1384000 9.64954e-09 1.07244e-09 -7.4861e-08 -6.4139e-08
1386000 -6.28171e-09 2.9402e-08 -1.07426e-09 2.2046e-08
1388000 -2.35636e-09 -3.83072e-08 -1.85555e-08 -5.9219e-08
1390000 -1.03287e-08 -1.84626e-08 -7.53935e-09 -3.63306e-08
1392000 1.47714e-08 -1.79322e-08 3.17411e-08 2.85804e-08
1394000 -2.77592e-09 2.22596e-08 1.75034e-08 3.69871e-08
1396000 -6.20103e-09 -1.34398e-08 -9.68381e-09 -2.93247e-08
1398000 -4.15068e-08 -2.37993e-08 3.45984e-08 -3.07076e-08
1400000 1.34255e-08 5.735e-08 -7.30513e-09 6.34703e-08
1402000 1.65562e-08 2.55754e-09 -1.65915e-08 2.52226e-09
1404000 -4.15862e-09 -3.74876e-09 -3.17741e-09 -1.10848e-08
1406000 -3.79019e-08 -6.75605e-08 -3.2439e-09 -1.08706e-07
1408000 4.25982e-08 2.31662e-08 1.14663e-08 7.72307e-08
1410000 1.19675e-08 -1.44502e-08 -1.08813e-08 -1.3364e-08
1412000 -3.28358e-08 -3.79869e-10 1.18052e-08 -2.14104e-08
1414000 1.00594e-08 -1.64126e-08 -2.88874e-08 -3.52406e-08
1416000 4.3248e-10 -1.07504e-08 3.43145e-08 2.39966e-08
1418000 -8.10879e-08 6.53502e-09 -2.74507e-08 -1.02004e-07
1420000 3.04275e-08 9.86636e-09 -1.14784e-08 2.88154e-08
1422000 1.85588e-09 1.07305e-08 -2.03574e-08 -7.77098e-09
1424000 -1.32865e-08 6.23384e-09 -2.79986e-08 -3.50512e-08
1426000 2.1266e-08 5.07195e-08 1.90364e-08 9.10218e-08
1428000 3.18391e-08 -1.47435e-08 5.31304e-08 7.0226e-08
1430000 4.02432e-08 4.12769e-08 -6.95286e-09 7.45673e-08
1432000 -8.47644e-09 1.72078e-08 -6.11599e-08 -5.24285e-08
1434000 1.87665e-08 -1.09161e-08 7.05836e-08 7.84341e-08
1436000 1.16081e-08 2.27476e-08 -3.33134e-08 1.04229e-09
1438000 -3.04378e-08 4.24525e-08 -2.06688e-08 -8.65407e-09
1440000 3.39565e-08 -1.2957e-08 -2.5176e-08 -4.17652e-09
1442000 -4.56286e-10 -4.16995e-08 3.45451e-09 -3.87013e-08
1444000 -1.44848e-08 2.61725e-08 5.8455e-09 1.75331e-08
1446000 1.38897e-08 -9.94871e-09 4.66375e-08 5.05785e-08
1448000 4.04808e-08 -7.00537e-09 -1.54407e-08 1.80347e-08
1450000 1.40871e-08 -3.24238e-08 2.06194e-09 -1.62748e-08
1452000 3.00626e-09 7.2779e-09 -1.0685e-08 -4.00865e-10
1454000 2.5128e-08 -4.81155e-08 -2.25379e-08 -4.55254e-08
1456000 1.35386e-08 4.80806e-08 -1.17711e-08 4.98482e-08
1458000 -2.27906e-09 -2.14586e-08 -1.74296e-08 -4.11673e-08
1460000 2.27214e-08 2.7847e-08 -2.37322e-08 2.68361e-08
1462000 4.64274e-09 -1.57137e-08 1.65242e-09 -9.41853e-09
1464000 1.32431e-08 -2.33908e-08 -8.66763e-09 -1.88153e-08
1466000 -3.2065e-08 3.06742e-08 9.31186e-09 7.9211e-09
1468000 -2.04835e-10 3.01109e-08 -2.37147e-08 6.19132e-09
1470000 -2.50054e-08 -1.95184e-08 -1.32059e-08 -5.77296e-08
