# Time-averaged data for fix avgstress
# TimeStep v_pxy v_pxz v_pyz v_pxx v_pyy v_pzz
792000 157.334 -29.6094 26.6649 -23.2337 61.368 -38.1343
794000 23.8846 -11.7183 -22.7023 -19.0453 42.557 -23.5116
796000 96.0608 -70.6901 73.5637 169.365 -94.3952 -74.9697
798000 78.2423 -3.04899 138.348 86.5779 -9.88332 -76.6946
800000 55.2509 27.1931 37.7708 37.1354 53.2011 -90.3364
802000 59.9608 105.303 112.549 64.7926 28.7691 -93.5617
804000 11.5147 119.749 108.679 -0.96934 142.864 -141.894
806000 129.384 -91.8244 110.424 -124.589 -49.1676 173.757
808000 53.5825 -5.7946 -41.4145 25.2623 -63.2161 37.9538
810000 29.3116 -21.3479 -53.1277 140.92 -256.807 115.888
812000 68.8383 -75.4193 20.4495 215 -287.322 72.3229
814000 110.116 -21.1199 -153.7 44.1579 -88.8756 44.7177
816000 59.854 148.576 -141.749 89.7251 -147.331 57.6056
818000 56.9553 30.2364 -33.6292 105.308 -160.69 55.3826
820000 46.003 -48.95 19.4583 -97.3633 68.9876 28.3758
822000 -90.8234 -40.1185 48.3748 -5.40295 35.6714 -30.2685
824000 -37.5129 12.7841 29.4773 22.7972 -46.5373 23.7401
826000 -2.6264 73.7495 33.7591 171.744 -42.2404 -129.504
828000 -174.974 27.1267 28.4367 173.877 -78.5933 -95.2837
830000 -48.7808 90.1594 -17.2068 195.052 -95.9743 -99.0774
832000 102.007 96.2733 -71.2145 -39.9956 -116.647 156.642
834000 13.8956 137.091 -79.4089 -134.574 -1.42202 135.996
836000 82.1915 65.0558 -103.834 -66.5296 -136.398 202.927
838000 -66.4664 125.246 -82.3974 -146.248 -65.5832 211.831
840000 93.8215 52.427 -61.9777 -14.939 -140.303 155.242
842000 73.7415 -77.006 -56.5181 -121.364 -18.9529 140.317
844000 101.549 47.0507 -174.257 -89.4311 46.2293 43.2017
846000 -98.8021 -40.7925 -45.1041 -47.7126 -58.5923 106.305
848000 -33.5048 -117.166 22.8175 -90.1573 54.8632 35.2942
850000 35.811 -47.2114 59.6381 5.74148 138.447 -144.188
852000 -11.1679 -43.2229 -52.3901 46.2678 40.7725 -87.0403
854000 -25.1427 -78.07 46.3757 -55.8419 47.3492 8.49267
856000 -59.545 -18.1182 -71.8907 -13.9656 -6.56988 20.5355
858000 87.7046 9.96337 -115.426 -2.94646 -74.7008 77.6473
860000 80.0295 -16.0608 -28.7237 -56.9455 -51.0573 108.003
862000 75.0824 53.9519 -86.5818 -12.8019 -44.4185 57.2204
864000 -33.9203 102.098 -123.02 -76.8045 -66.237 143.042
866000 -166.342 -40.5785 -14.5795 -81.1853 -13.4461 94.6314
868000 -148.452 47.367 -48.9334 -24.2614 32.4734 -8.21198
870000 -173.527 17.3484 -57.387 41.9518 -50.9678 9.01593
872000 -180.955 7.06842 -44.2513 97.1218 -121.088 23.9659
874000 -79.6161 133.044 -49.6041 -4.97875 47.6547 -42.676
876000 -54.657 135.929 3.01479 96.8828 66.917 -163.8
878000 -13.2031 29.4318 51.2511 64.4905 -8.90015 -55.5904
880000 5.01404 -51.2738 -10.4667 91.8671 -114.891 23.0234
882000 -72.4431 -53.3075 -101.895 88.3266 -28.0637 -60.2629
884000 -31.1285 -18.8218 30.5416 67.1387 -36.4188 -30.72
886000 8.88134 -76.4283 10.2297 -16.9243 -39.3709 56.2952
888000 37.5459 -99.1198 -12.2829 -64.8904 -102.377 167.268
890000 33.7991 22.4942 14.127 -48.0639 -0.12447 48.1884
892000 -132.258 -16.3638 -16.0035 -141.44 -33.3014 174.741
894000 -93.8988 51.2802 -94.639 -83.5398 -33.0534 116.593
896000 -19.4045 38.5484 -84.8556 121.614 -98.2538 -23.3606
898000 -33.4193 2.7022 49.7216 104.586 -93.3835 -11.202
900000 -33.2945 6.40618 -55.6417 -93.824 7.55267 86.2714
902000 -59.7844 85.3595 -37.6852 23.5708 37.7998 -61.3707
904000 -49.9494 155.182 -37.9657 -3.40796 -82.4487 85.8566
906000 83.1932 69.4941 105.669 -78.4676 -63.0775 141.545
908000 252.482 -41.0451 95.5602 113.7 -135.154 21.4543
910000 88.8871 16.9088 69.2844 71.8278 56.6662 -128.494
912000 -64.2282 -117.133 60.2249 87.659 -51.6632 -35.9958
914000 38.3678 19.1199 -22.5093 81.2071 -62.7388 -18.4683
916000 -58.7541 -29.7614 -87.3678 -3.29273 -99.4678 102.761
918000 -7.8281 -103.093 -108.542 37.6227 -169.26 131.637
920000 2.21863 -233.097 -140.106 16.3192 -173.507 157.188
922000 -103.234 -174.941 -79.2659 117.702 -135.006 17.3041
924000 27.8117 -171.525 -78.8764 89.0554 -154.348 65.2927
926000 4.51201 -86.9573 -39.1529 79.7448 -113.241 33.4964
928000 21.4279 -44.555 -30.8065 -66.1409 24.2967 41.8443
930000 122.551 12.2517 -22.3739 -95.1226 76.8253 18.2973
932000 55.0601 37.0587 -8.39259 -132.042 -20.4194 152.461
934000 121.06 93.0146 14.3956 -58.246 -23.1606 81.4065
936000 2.66258 70.5982 57.6914 -128.813 64.2386 64.5742
938000 -3.81979 50.7611 78.4939 -66.5474 102.203 -35.6558
940000 25.2664 94.2957 109.21 105.587 -59.4803 -46.1069
942000 -32.7749 24.481 -20.7541 36.3127 26.1242 -62.4369
944000 -26.7435 64.1676 11.0568 38.9734 9.3018 -48.2752
946000 93.8533 54.9522 -1.13026 19.2195 -24.3774 5.15796
948000 124.18 -73.4936 131.186 86.9059 25.6426 -112.548
950000 51.4 -38.5188 75.5504 33.8274 80.1358 -113.963
952000 9.14684 -92.3553 90.6124 17.1623 16.6485 -33.8108
954000 -4.78704 32.318 43.8929 -97.911 79.0651 18.8459
956000 -32.2176 -60.4592 9.33315 -68.2269 179.092 -110.865
958000 -0.629651 -84.7405 -19.1554 63.9686 29.7258 -93.6944
960000 -58.904 43.6218 98.2367 180.292 -7.69237 -172.599
962000 14.9067 58.4016 -47.0156 -48.1327 2.09707 46.0356
964000 -90.8969 66.5645 13.8001 6.12019 72.6631 -78.7833
966000 -14.868 -164.052 -3.62343 -177.66 182.831 -5.17096
968000 -32.5354 -23.878 22.4757 -24.5513 45.7354 -21.1841
970000 -8.29881 46.3628 4.16438 53.1327 40.3558 -93.4884
972000 112.948 20.2585 -84.193 95.1494 92.1576 -187.307
974000 135.267 -67.1262 71.1174 21.3309 83.3162 -104.647
976000 52.5159 63.7347 -31.7799 -27.5925 36.806 -9.21353
978000 114.793 173.749 56.7125 -82.9077 210.077 -127.169
980000 155.676 80.4883 100.539 -113.707 195.955 -82.2473
982000 30.1132 -38.3872 18.3952 10.1405 122.454 -132.594
984000 -26.7143 -65.1797 3.61513 5.80151 140.385 -146.186
986000 48.569 -6.35966 167.574 -55.4566 125.519 -70.0624
988000 -29.2553 -149.548 190.771 -305.985 224.351 81.6337
990000 -21.1404 -221.298 76.7156 -203.197 128.751 74.4458
992000 62.0267 -95.3741 108.598 -202.176 91.0563 111.12
994000 116.566 -3.51852 133.596 -127.537 297.027 -169.491
996000 -64.5816 -67.3415 107.902 -62.7712 125.033 -62.2617
998000 -93.9909 -196.216 32.5026 -76.8944 39.3341 37.5604
1000000 116.449 -148.324 8.78196 -1.24293 74.6531 -73.4102
1002000 240.032 -69.7969 26.3033 -23.5311 -78.8433 102.374
1004000 -7.37217 -68.0814 -78.2334 -118.976 73.8187 45.1569
1006000 107.059 -6.83423 35.1481 -55.0764 -87.3702 142.447
1008000 8.63975 -112.046 -2.08301 -46.394 -134.1 180.494
1010000 41.8507 -107.776 65.5326 50.203 -77.975 27.772
1012000 53.6918 -40.3835 -72.3067 154.242 -152.162 -2.08036
1014000 87.405 -73.418 -45.4999 -66.9047 -47.9253 114.83
1016000 130.241 -70.0852 0.290555 -71.7667 -25.3932 97.1599
1018000 106.976 111.168 -118.472 -98.097 -5.0645 103.161
1020000 11.1958 34.9737 -99.4772 -87.5637 99.6216 -12.0579
1022000 88.1497 -91.1086 17.3572 52.5982 9.60279 -62.201
1024000 172.972 126.43 26.3165 -133.377 136.582 -3.20583
1026000 89.2232 78.6051 -50.9402 -96.3182 97.3586 -1.04043
1028000 -47.4103 68.8569 -19.9556 -141.284 232.308 -91.0244
1030000 -138.405 11.1766 -131.355 -150.703 119.243 31.4602
1032000 -122.779 83.1503 -58.366 -80.5002 -1.38126 81.8814
1034000 -124.672 122.603 -152.895 59.0655 -156.468 97.4022
1036000 -29.8916 161.656 -64.6294 -16.1052 -62.6938 78.799
1038000 -97.6623 46.6014 -105.456 107.885 -71.0199 -36.8655
1040000 17.1709 -137.453 -74.6753 -41.1403 32.7193 8.42094
1042000 33.5904 89.5185 20.0389 -46.0426 9.07857 36.9641
1044000 -61.5941 65.0477 -61.1893 54.3058 -92.7701 38.4643
1046000 90.127 -37.6059 -75.3633 140.08 -166.154 26.0737
1048000 38.5148 74.795 65.6432 101.031 -33.6769 -67.3543
1050000 88.8948 -97.9112 -19.7433 -35.0603 46.4081 -11.3478
1052000 -44.4028 -9.61934 37.2385 78.945 50.3995 -129.344
1054000 16.1869 -145.561 83.8554 57.7426 -8.25899 -49.4836
1056000 17.3723 -7.94805 147.778 46.0938 -38.8318 -7.26198
1058000 -5.76082 52.7568 -0.215426 107.73 -3.67337 -104.057
1060000 -30.0104 -111.305 11.0856 88.6267 50.0056 -138.632
1062000 94.0241 -30.0823 0.748299 51.2955 79.916 -131.211
1064000 96.5559 -0.33849 -41.4637 146.127 1.99254 -148.119
1066000 -34.3544 7.61836 62.4873 104.433 27.9658 -132.399
1068000 -29.4637 -23.8428 37.1195 124.978 -33.1845 -91.7931
1070000 -59.2299 32.4029 83.5285 -32.6778 38.6805 -6.00268
1072000 -72.4077 38.5236 -76.4865 28.0339 -18.0485 -9.98539
1074000 -96.2916 -6.99885 12.3585 47.1614 -20.8457 -26.3157
1076000 63.2437 64.1702 -24.2258 4.22576 -14.6295 10.4038
1078000 3.39893 -51.8943 -66.818 -47.0565 -99.0825 146.139
1080000 -42.7671 -18.3473 -24.4206 56.5337 -113.327 56.7928
1082000 37.1758 175.031 -112.13 78.2791 -126.878 48.599
1084000 18.3135 69.8558 40.3166 105.396 -140.286 34.8895
1086000 -5.59594 155.82 73.634 76.2523 -59.4675 -16.7848
1088000 83.0977 79.487 140.251 -148.615 -54.3302 202.945
1090000 65.59 130.785 23.7526 -112.73 46.0322 66.6974
1092000 256.753 122.642 -88.7584 -100.907 37.0463 63.8611
1094000 79.109 2.57595 84.0054 -12.9546 -149.398 162.353
1096000 55.5055 23.637 55.7577 0.272432 -228.355 228.083
1098000 127.915 77.9086 45.2108 -168.364 14.5573 153.806
1100000 -86.1236 -0.543101 -63.6632 -115.549 113.349 2.19985
1102000 -70.0417 31.0181 -9.21396 -93.1129 52.1093 41.0037
1104000 -122.542 65.2887 47.0636 128.895 59.3336 -188.229
1106000 -31.6644 45.7651 55.3611 130.618 52.4331 -183.051
1108000 116.408 32.7549 3.88945 32.8012 118.373 -151.174
1110000 85.0385 17.824 -106.027 73.2823 80.3924 -153.675
1112000 78.9468 -100.607 -51.102 -28.4083 145.013 -116.605
1114000 161.41 -57.4322 120.442 98.9522 -42.3598 -56.5924
1116000 105.883 35.9938 58.8125 205.868 -156.561 -49.3074
1118000 179.53 54.3795 -26.2195 171.281 -88.9393 -82.3418
1120000 133.943 66.6982 -19.3662 38.485 -183.173 144.688
1122000 77.6821 23.9881 -67.914 -53.6305 -73.032 126.663
1124000 79.2729 -8.31954 136.01 16.8369 -190.473 173.636
1126000 156.246 -24.3349 69.3165 -19.8936 -143.764 163.658
1128000 75.4548 -16.1459 92.6208 -3.31771 -168.259 171.576
1130000 180.04 -18.5814 -49.432 128.034 -63.3741 -64.66
1132000 126.813 -117.611 -10.8109 97.9215 -43.0481 -54.8735
1134000 112.471 -12.1025 6.04732 96.1896 -54.9298 -41.2598
1136000 35.4346 -42.537 20.6133 137.467 -85.9006 -51.5664
1138000 -46.1656 -18.1335 27.0696 178.47 -21.5138 -156.956
1140000 -45.1783 -4.33213 75.3728 226.876 -18.2122 -208.664
1142000 50.4721 12.2261 27.5566 155.632 -71.2923 -84.3401
1144000 0.213036 117.897 46.9162 154.814 -121.727 -33.0869
1146000 157.94 51.269 -44.2417 -34.3246 -68.2353 102.56
1148000 196.696 88.7377 -6.12861 0.610914 14.4194 -15.0303
1150000 282.085 21.0336 -63.2647 82.8515 -9.53707 -73.3144
1152000 135.449 -56.7169 5.07314 85.649 -61.7732 -23.8759
1154000 65.6088 -57.2192 -46.9084 -4.32629 -40.2918 44.6181
1156000 6.20502 -51.9512 -15.8909 -30.9711 -126.544 157.515
1158000 8.26153 2.8838 -137.424 -38.2479 -89.2282 127.476
1160000 -67.0641 12.6988 -110.989 -43.1844 92.0517 -48.8673
1162000 46.4328 -81.8444 -62.1983 38.4919 -102.894 64.402
1164000 24.7382 -29.4746 -52.1097 51.9097 -73.5315 21.6218
1166000 -34.3691 49.0786 16.557 151.245 -61.5479 -89.6968
1168000 61.5128 50.6772 -26.2853 8.4193 -26.8985 18.4792
1170000 23.0864 2.3609 -51.9382 -64.8548 43.1252 21.7296
1172000 -2.29897 6.98132 -133.215 35.2971 -45.3395 10.0424
1174000 16.4891 -14.4891 -93.0561 7.2631 8.93276 -16.1959
1176000 98.6983 30.1727 4.14425 -193.092 -30.4152 223.507
1178000 134.16 32.321 -82.4479 -194.878 95.6209 99.2567
1180000 78.3683 190.808 -142.94 -115.109 -116.04 231.149
1182000 -86.2216 75.9427 -88.3177 25.655 -83.69 58.035
1184000 -110.509 89.0048 -147.976 -172.088 -38.023 210.111
1186000 -46.2296 -83.2544 -120.847 -3.97768 -26.4972 30.4749
1188000 -19.0963 -21.6588 -70.5618 -54.6203 51.3345 3.28583
1190000 76.6078 -77.5268 -75.6888 -104.494 151.827 -47.3332
1192000 61.0536 -115.166 15.2642 -16.0806 157.783 -141.702
1194000 69.6151 1.87651 -8.02451 -98.588 35.7638 62.8243
1196000 -0.704343 76.079 -8.20902 -102.87 -45.4899 148.36
1198000 -140.945 95.9682 -39.3068 -106.76 -15.2375 121.998
1200000 -77.143 66.1997 11.1111 -77.531 -6.96209 84.4931
1202000 -125.432 -11.9789 10.3586 -43.5296 17.9128 25.6168
1204000 -125.464 -5.94694 -90.957 -101.148 90.0518 11.0965
1206000 -81.9687 70.7927 32.2197 -80.0822 -10.9037 90.9858
1208000 -113.767 78.536 24.74 -31.9927 19.0615 12.9312
1210000 -175.49 63.3269 2.76802 64.4964 -0.0191469 -64.4773
1212000 65.3102 53.2229 -15.7368 43.8331 -2.98566 -40.8474
1214000 84.9965 92.9708 -83.5256 41.2742 -52.7309 11.4567
1216000 47.1587 113.138 -59.5616 31.0876 -89.1485 58.0609
1218000 55.1134 84.0876 -2.57332 24.6465 -100.962 76.3155
1220000 88.7293 27.9334 57.6078 -198.135 25.1044 173.03
1222000 -123.954 96.2749 -143.281 69.4837 -110.495 41.0114
1224000 -112.102 27.5443 -196.178 -34.5799 -114.59 149.17
1226000 -36.1008 107.394 34.2436 -212.761 -35.6206 248.381
1228000 147.329 111.781 61.8949 -101.871 -2.34064 104.212
1230000 63.2739 150.625 39.9172 -18.0805 -11.6353 29.7158
1232000 32.6315 96.62 -16.2624 71.1356 -33.1253 -38.0103
1234000 146.141 160.537 54.5454 -4.32285 -57.5336 61.8565
1236000 3.66304 -12.0005 41.467 -7.17114 -62.7079 69.8791
1238000 -17.6015 -58.6834 -125.075 44.5078 -20.2772 -24.2306
1240000 -21.7657 -19.9385 -72.9589 73.3995 -41.3552 -32.0443
1242000 -0.842464 36.9868 -89.9488 131.588 -77.812 -53.776
1244000 115.606 -14.6415 -85.7385 16.7461 -23.1448 6.39866
1246000 142.721 11.5935 -68.9288 129.021 -85.5238 -43.4977
1248000 72.3505 -147.211 -50.514 21.1241 -28.8614 7.73725
1250000 29.3197 -112.823 -61.4654 15.957 -63.7237 47.7667
1252000 21.2089 -55.1268 -85.4514 105.981 1.36533 -107.346
1254000 10.4246 61.3025 15.8866 161.053 -108.738 -52.3151
1256000 -50.991 -110.97 -92.3571 86.8409 -64.8024 -22.0385
1258000 42.0481 -12.6152 -55.8904 95.0969 24.4216 -119.519
1260000 69.9656 -22.5778 -8.37137 -22.4456 -54.7736 77.2192
1262000 27.2466 25.8113 21.3962 60.9098 -148.774 87.8646
1264000 87.7793 -83.6932 89.1218 156.956 -241.544 84.5873
1266000 139.871 -98.8212 -23.7743 220.454 -289.11 68.6558
1268000 75.898 -10.5354 15.6294 25.9443 -139.333 113.389
1270000 33.7577 -63.1053 -29.6353 226.677 -98.0698 -128.608
1272000 -72.2817 -114.111 -15.3169 119.198 -62.3788 -56.8195
1274000 -9.06868 -27.5492 10.4445 113.003 -85.3013 -27.7022
1276000 101.154 246.846 -3.12136 -1.78307 87.814 -86.0309
1278000 44.3522 172.842 135.792 -23.2829 142.818 -119.535
1280000 43.624 141.421 -53.9731 -32.4146 120.932 -88.5177
1282000 79.8894 84.7122 -64.6868 -56.373 -37.9706 94.3436
1284000 76.6713 -69.7949 -49.8457 75.7268 58.071 -133.798
1286000 59.6026 -40.7519 -27.0369 34.6619 9.00499 -43.6669
1288000 -45.7065 46.9291 -15.1645 154.66 -27.2587 -127.402
1290000 73.0217 111.94 -65.5869 -0.917257 -79.854 80.7712
1292000 -68.605 35.4547 28.5154 3.68062 -78.1983 74.5177
1294000 -171.42 -19.4406 -27.0414 -98.4665 -2.50697 100.973
1296000 -119.638 2.82587 -99.3716 -27.3271 -32.4355 59.7626
1298000 -73.1933 -9.53412 34.5296 42.9938 -82.62 39.6262
1300000 -38.8804 -85.8948 81.8702 -50.3691 -87.8656 138.235
1302000 -55.9152 -14.4321 13.6836 -171.552 30.785 140.767
1304000 -51.2263 -32.9273 16.1577 -89.3664 7.11431 82.2521
1306000 -179.899 -17.144 109.862 -30.6269 6.95264 23.6743
1308000 -3.3557 14.4822 91.2401 -9.19485 -1.48612 10.681
1310000 8.29308 100.9 61.2917 149.372 27.0014 -176.374
1312000 -27.9693 146.559 168.726 79.5901 112.691 -192.281
1314000 52.4611 196.147 -28.3767 108.341 -29.1323 -79.2088
1316000 83.006 161.097 81.8645 124.541 -111.942 -12.599
1318000 66.7274 269.511 123.353 213.842 -184.223 -29.6197
1320000 25.2869 94.1862 79.908 73.7065 115.785 -189.491
1322000 18.5529 -20.8323 -21.2678 -5.67629 -38.7285 44.4048
1324000 133.987 -107.535 21.472 -82.9897 86.5126 -3.52298
1326000 91.764 -120.248 24.6686 -97.9428 65.3192 32.6236
1328000 11.3504 -53.5014 -87.7933 -174.348 -43.092 217.44
1330000 -30.9275 -25.0094 63.3239 -1.19803 50.9186 -49.7205
1332000 -34.4826 -95.0327 -27.1077 -45.263 124.469 -79.2063
1334000 -2.53058 -18.4793 62.831 11.9423 42.7967 -54.739
1336000 223.076 23.9725 -62.5153 -80.187 50.8705 29.3165
1338000 48.6453 9.23832 -69.6795 -150.664 157.281 -6.61692
1340000 63.6958 3.90626 -180.243 -25.6248 40.1065 -14.4817
1342000 208.114 82.0936 -184.749 4.40692 -95.0621 90.6552
1344000 -19.5272 -16.9382 -164.1 -14.2715 -45.8024 60.0739
1346000 24.0284 -7.41036 -28.0102 86.2994 -104.759 18.4599
1348000 100.404 112.396 -83.2745 -43.7826 -4.05759 47.8402
1350000 134.704 -68.997 -131.751 37.1655 147.816 -184.981
1352000 26.6153 -17.8624 -144.731 -33.7564 98.5414 -64.785
1354000 128.83 22.8244 -197.661 90.7465 -114.224 23.4775
1356000 0.0770332 140.867 -96.0286 -40.5367 31.2904 9.24629
1358000 73.9818 129.596 -43.7705 -82.3482 69.344 13.0042
1360000 41.4641 88.1723 -58.6846 23.0783 6.80234 -29.8806
1362000 151.093 88.0427 -2.72284 -25.6718 122.052 -96.3804
1364000 90.9661 75.4567 -54.0537 -59.4107 47.0263 12.3845
1366000 101.132 -38.0781 -88.6942 54.845 -166.587 111.742
1368000 -15.4647 -32.2929 -72.8318 18.8613 -35.8313 16.97
1370000 -10.607 -80.0714 -16.9228 -43.9883 30.4716 13.5168
1372000 -99.7434 -42.5064 -26.5594 60.0382 -88.0244 27.9862
1374000 -168.504 132.634 -60.5479 -12.0218 -43.5218 55.5436
1376000 -227.021 112.335 -172.297 -159.338 -127.058 286.396
1378000 -166.119 92.9985 -192.719 19.8578 -268.484 248.626
1380000 -156.641 17.399 -150.03 10.6609 -117.347 106.686
1382000 -57.9305 -65.8783 -99.8318 -62.0538 -20.3332 82.387
1384000 -143.299 -41.5043 -127.102 67.3247 -108.718 41.3929
1386000 -101.977 -114.694 -145.513 15.4012 -73.5859 58.1847
1388000 -115.076 56.688 -66.6761 189.928 -113.806 -76.1219
1390000 -90.0513 1.7404 -56.4807 32.5678 -108.766 76.1986
1392000 -93.999 4.47533 97.9252 -58.1682 -71.244 129.412
1394000 13.539 37.4076 99.9466 -131.87 -21.8175 153.688
1396000 75.1277 70.9019 -51.1861 -159.436 47.9528 111.483
1398000 -6.74513 -101.37 -103.425 -178.925 122.771 56.1539
1400000 -111.795 -122.514 -128.567 -199.968 206.091 -6.12361
1402000 -86.8084 27.084 -4.63281 -75.8366 168.354 -92.5177
1404000 -170.59 109.517 4.19684 -150.677 158.358 -7.68111
1406000 6.41899 86.4529 41.787 -73.714 85.7998 -12.0858
1408000 116.907 126.58 14.879 126.895 -39.913 -86.9823
1410000 -76.4512 -41.8631 27.0042 123.22 -27.7 -95.5204
1412000 18.0543 3.88819 77.2115 117.544 -78.1875 -39.3567
1414000 -88.6347 51.713 5.57393 -55.5768 75.5631 -19.9863
1416000 -225.666 -233.968 92.0858 -126.641 51.9717 74.6689
1418000 -78.9406 -140.278 28.5718 -54.7767 -70.0193 124.796
1420000 -97.3978 -34.7108 82.0471 -23.1034 -40.1427 63.246
1422000 -152.848 -82.5106 142.185 43.491 -244.253 200.762
1424000 -120.268 -18.3011 166.21 -10.0497 -162.739 172.789
1426000 -68.8518 -9.2278 120.327 -32.8777 -33.5875 66.4651
1428000 67.9615 22.6498 -8.67656 -2.6686 -71.3439 74.0125
1430000 -17.0696 9.70995 44.2795 134.33 -188.435 54.1047
1432000 23.7764 -59.3787 -90.5264 -59.772 4.22171 55.5503
1434000 -62.9297 -80.7477 -43.7286 -23.7097 80.7406 -57.0309
1436000 -123.911 -46.3418 26.7344 34.281 3.37956 -37.6605
1438000 -180.493 21.9462 51.4406 107.947 -107.083 -0.864461
1440000 -19.7913 124.321 -14.532 56.2077 -118.865 62.657
1442000 -74.7413 24.0933 -32.5768 -104.532 97.677 6.85542
1444000 -71.2422 -50.5594 30.4564 -56.5708 183.43 -126.859
1446000 -87.7461 26.4384 41.7577 7.10678 -93.2585 86.1517
1448000 -101.055 -3.86531 15.9618 -95.1279 65.6418 29.4862
1450000 -49.4289 -46.4084 14.4816 -129.992 -8.95299 138.945
1452000 -5.57925 -60.547 45.1159 -108.463 -26.3622 134.825
1454000 -99.5185 -111.067 -2.13941 -24.8753 -176.085 200.96
1456000 -130.794 -46.1758 -40.1549 61.7904 -95.4025 33.6121
1458000 -72.3772 -10.6654 -53.4699 52.1333 26.6393 -78.7726
1460000 -32.8263 27.9844 -107.864 30.5457 4.10326 -34.6489
1462000 -90.0934 131.107 -60.1935 6.58365 82.2286 -88.8123
1464000 -78.7107 -32.8311 -60.4952 -16.3191 81.4404 -65.1214
1466000 -49.7232 -39.7503 -63.9909 121.99 34.6896 -156.68
1468000 58.7063 -21.1591 -65.1716 -21.3603 101.771 -80.4106
1470000 168.515 60.5608 -9.9924 66.3705 21.1217 -87.4922
1472000 -31.8041 36.0122 0.501473 -16.3394 -37.2105 53.55
1474000 17.6648 29.9408 23.4999 -133.408 17.4383 115.97
1476000 109.979 4.51111 20.256 93.5089 -161.006 67.4972
1478000 154.608 58.6071 -181.981 230.09 -275.455 45.3641
1480000 78.258 -29.3381 -84.3772 28.2625 -105.274 77.0118
1482000 104.015 -113.057 45.4849 -80.5659 -37.7967 118.363
1484000 52.695 -119.448 96.3042 -14.0742 -27.2509 41.3251
1486000 1.79626 72.7336 17.3315 20.3898 8.46949 -28.8593
1488000 -33.389 -33.6589 31.217 68.3168 -170.046 101.729
1490000 -23.4247 55.0656 -76.0442 134.517 -161.192 26.6754
1492000 95.9108 144.041 61.7183 85.804 -72.8889 -12.9151
1494000 212.988 -43.302 -3.78619 63.436 30.2468 -93.6827
1496000 96.432 -147.809 -22.5882 12.2828 -8.30701 -3.97574
1498000 123.904 -111.494 84.4225 -81.1879 -56.5732 137.761
1500000 101.636 -24.2131 -25.7729 -64.7377 -57.9414 122.679
1502000 60.2627 -38.1572 11.2471 -89.1715 -122.949 212.12
1504000 6.8427 5.33991 5.9334 -115.008 -100.976 215.984
1506000 -91.1615 -64.1085 -69.6187 -107.052 -62.4964 169.549
1508000 8.30748 42.6961 -83.5916 -136.837 -22.4722 159.31
1510000 95.5247 -24.5001 -89.9892 22.7539 -95.149 72.3952
1512000 39.5628 -13.8037 -74.1244 -44.6478 14.4382 30.2096
1514000 102.149 -3.87378 64.1856 -36.3084 22.1022 14.2061
1516000 -54.6939 -71.503 61.3984 26.301 26.6907 -52.9917
1518000 83.7352 -158.403 116.738 17.3238 41.3938 -58.7175
1520000 57.9112 -2.80725 68.9187 -105.633 207.535 -101.902
1522000 35.8608 -80.678 128.838 -46.3259 172.948 -126.622
1524000 57.6333 -166.876 133.002 43.1574 79.548 -122.705
1526000 -13.6812 -32.9582 206.772 36.7763 -24.9527 -11.8236
1528000 18.595 -41.5161 140.458 4.42506 -49.9359 45.5108
1530000 95.6444 58.1268 29.7612 -51.1549 -75.0858 126.241
1532000 15.2843 -74.6856 72.5694 119.071 -225.541 106.471
1534000 17.3203 -55.5562 91.9107 -31.653 -96.7696 128.423
1536000 -14.4653 14.953 150.951 -20.0947 12.8297 7.265
1538000 -55.1788 132.156 95.6069 -1.92844 -46.9969 48.9253
1540000 31.1048 -22.9902 -46.4749 -53.0941 -57.6339 110.728
1542000 130.794 -176.176 13.1325 49.9673 -33.7992 -16.1681
1544000 -11.0959 -229.037 96.9244 42.0009 -56.0656 14.0648
1546000 21.9885 -64.4812 11.8127 -0.0764638 -59.3215 59.398
1548000 -16.4196 -4.23043 85.4133 62.567 -203.147 140.58
1550000 22.3085 14.4459 72.1427 -41.4339 30.2558 11.1781
1552000 87.919 -51.1445 68.9627 -20.2192 -7.04751 27.2667
1554000 -79.1649 -122.276 -45.2545 0.556631 165.354 -165.91
1556000 -97.5068 36.1271 -59.546 -108.906 62.2518 46.6541
1558000 -4.92649 -49.1325 23.5065 -118.326 46.3566 71.9692
1560000 57.4856 8.22992 -26.2466 -111.924 29.1136 82.8101
