# Time-averaged data for fix fixmsd
# TimeStep c_msd[4]
9670000 3330.97
9672000 3335.78
9674000 3336.53
9676000 3338.25
9678000 3341.79
9680000 3342.93
9682000 3337.65
9684000 3332.47
9686000 3337.48
9688000 3341.83
9690000 3337.13
9692000 3335.38
9694000 3335.58
9696000 3335.57
9698000 3328.75
9700000 3330.8
9702000 3328.22
9704000 3324.27
9706000 3326.59
9708000 3325.16
9710000 3324.47
9712000 3322.68
9714000 3328.06
9716000 3330.17
9718000 3339.44
9720000 3350
9722000 3358.25
9724000 3352.9
9726000 3350.05
9728000 3350.15
9730000 3347.89
9732000 3347.67
9734000 3339.05
9736000 3337.79
9738000 3332.97
9740000 3335.46
9742000 3342.93
9744000 3345.1
9746000 3345.94
9748000 3355.88
9750000 3351.64
9752000 3352.92
9754000 3349.96
9756000 3355.45
9758000 3356.72
9760000 3356.64
9762000 3346.98
9764000 3344.4
9766000 3344.37
9768000 3346.78
9770000 3351.76
9772000 3354.23
9774000 3357.08
9776000 3354.52
9778000 3360.81
9780000 3363.04
9782000 3371.91
9784000 3377.63
9786000 3380.43
9788000 3381.43
9790000 3376.89
9792000 3378.28
9794000 3379.74
9796000 3376.61
9798000 3376.98
9800000 3380.2
9802000 3378.31
9804000 3373.64
9806000 3371.97
9808000 3371.89
9810000 3371.47
9812000 3367.98
9814000 3368.07
9816000 3368.81
9818000 3366.45
9820000 3363.96
9822000 3365.94
9824000 3370.73
9826000 3374.91
9828000 3367.23
9830000 3373.88
9832000 3377.3
9834000 3375.19
9836000 3376.41
9838000 3372
9840000 3382.92
9842000 3389.71
9844000 3384.32
9846000 3388.82
9848000 3390.82
9850000 3389.36
9852000 3381.92
9854000 3391.17
9856000 3393.8
9858000 3391.23
9860000 3383.94
9862000 3393.06
9864000 3405.06
9866000 3406.51
9868000 3402.09
9870000 3401.52
9872000 3402.55
9874000 3398.51
9876000 3402.06
9878000 3406.69
9880000 3408.02
9882000 3406.87
9884000 3409.05
9886000 3409.5
9888000 3405.53
9890000 3399.44
9892000 3399.94
9894000 3398.06
9896000 3401.04
9898000 3396.33
9900000 3386.85
9902000 3392.59
9904000 3398.14
9906000 3400.86
9908000 3398
9910000 3401.04
9912000 3400.23
9914000 3401.64
9916000 3405.96
9918000 3401.06
9920000 3398.31
9922000 3398.94
9924000 3406.09
9926000 3399.01
9928000 3398.19
9930000 3403.18
9932000 3403.35
9934000 3408.16
9936000 3410.51
9938000 3410.96
9940000 3409.85
9942000 3412.85
9944000 3415.86
9946000 3416.24
9948000 3418.38
9950000 3420.85
9952000 3426.76
9954000 3430.5
9956000 3431.17
9958000 3437.32
9960000 3436.22
9962000 3435.06
9964000 3430.85
9966000 3422.44
9968000 3418.87
9970000 3416.67
9972000 3413.28
9974000 3415.65
9976000 3418.19
9978000 3411.48
9980000 3408.5
9982000 3412.18
9984000 3414.27
9986000 3421.15
9988000 3419.02
9990000 3417.3
9992000 3420.51
9994000 3422.09
9996000 3412.58
9998000 3413.24
10000000 3418.65
10002000 3419.59
10004000 3421.77
10006000 3419.29
10008000 3418.87
10010000 3416.15
10012000 3417.99
10014000 3419.66
10016000 3421.7
10018000 3418.46
10020000 3420.14
10022000 3417.23
10024000 3422.47
10026000 3424.83
10028000 3425.32
10030000 3425.2
10032000 3433.01
10034000 3422.63
10036000 3420.52
10038000 3417.3
10040000 3418.52
10042000 3421.32
10044000 3422.12
10046000 3419.3
10048000 3422.35
10050000 3427.3
10052000 3431.22
10054000 3433.28
10056000 3436.01
10058000 3434.7
10060000 3446.47
10062000 3450.04
10064000 3446.99
10066000 3443
10068000 3446.54
10070000 3453.67
10072000 3458.05
10074000 3458.28
10076000 3459.31
10078000 3461.84
10080000 3456.95
10082000 3454.5
10084000 3454.54
10086000 3456.57
10088000 3457.61
10090000 3455.47
10092000 3459.88
10094000 3455.47
10096000 3450.71
10098000 3444.76
10100000 3443.62
10102000 3439.43
10104000 3442.61
10106000 3446.05
10108000 3445.32
10110000 3443.56
10112000 3453.29
10114000 3461.04
10116000 3461.7
10118000 3469.73
10120000 3466.48
10122000 3469.33
10124000 3467.86
10126000 3472.02
10128000 3466.96
10130000 3462.24
10132000 3459
10134000 3461.68
10136000 3462.89
10138000 3465.76
10140000 3469.33
10142000 3469.14
10144000 3469.18
10146000 3468.4
10148000 3464.72
10150000 3461.39
10152000 3463.43
10154000 3469.39
10156000 3472.3
10158000 3475.28
10160000 3474.56
10162000 3479.95
10164000 3486.62
10166000 3482.79
10168000 3482.35
10170000 3483.49
10172000 3483.35
10174000 3485.02
10176000 3484.4
10178000 3483.81
10180000 3485.63
10182000 3480.17
10184000 3478.51
10186000 3477.62
10188000 3478.17
10190000 3489.93
10192000 3492.33
10194000 3488.65
10196000 3481.18
10198000 3480.35
10200000 3482.22
10202000 3485.16
10204000 3484.14
10206000 3479.85
10208000 3482.52
10210000 3489.98
10212000 3496.95
10214000 3498.51
10216000 3489.64
10218000 3483.32
10220000 3486.76
10222000 3494.89
10224000 3499.66
10226000 3498.79
10228000 3491.54
10230000 3497.09
10232000 3504.25
10234000 3502.94
10236000 3498.89
10238000 3500.09
10240000 3503.74
10242000 3506.79
10244000 3509.28
10246000 3508.58
10248000 3506.61
10250000 3505.21
10252000 3502.27
10254000 3500.99
10256000 3502.33
10258000 3505.25
10260000 3499.9
10262000 3496.7
10264000 3493.32
10266000 3499.28
10268000 3495.39
10270000 3499.86
10272000 3503.85
10274000 3504.3
10276000 3501.96
10278000 3501.07
10280000 3503.54
10282000 3505.99
10284000 3502.66
10286000 3506.56
10288000 3516.67
10290000 3521.94
10292000 3518.24
10294000 3514.7
10296000 3514.06
10298000 3520.64
10300000 3522.69
10302000 3523.92
10304000 3519.6
10306000 3516.82
10308000 3522.36
10310000 3517.11
10312000 3516.14
10314000 3520.85
10316000 3523.33
10318000 3524.68
10320000 3531.29
10322000 3535.25
10324000 3532.26
10326000 3532.07
10328000 3525.62
10330000 3525.21
10332000 3528.09
10334000 3530
10336000 3527.07
10338000 3528.73
10340000 3531.21
10342000 3532.64
10344000 3532.81
10346000 3530.66
10348000 3530.6
10350000 3531.52
10352000 3532.53
10354000 3533.11
10356000 3534.79
10358000 3527.54
10360000 3525.91
10362000 3531.96
10364000 3528.75
10366000 3532.41
10368000 3537.23
10370000 3537.79
10372000 3542.48
10374000 3539.47
10376000 3542.3
10378000 3548.18
10380000 3553.99
10382000 3550.01
10384000 3545.14
10386000 3538.92
10388000 3542.19
10390000 3541.84
10392000 3543.14
10394000 3541.16
10396000 3546.25
10398000 3554.58
10400000 3559.8
10402000 3556.61
10404000 3556.22
10406000 3562.68
10408000 3562.03
10410000 3561.44
10412000 3559.06
10414000 3554.6
10416000 3551.98
10418000 3555.72
10420000 3552.71
10422000 3549.68
10424000 3553.34
10426000 3562.84
10428000 3566.06
10430000 3567.79
10432000 3570.92
10434000 3570.51
10436000 3576.64
10438000 3568.19
10440000 3567.06
10442000 3571.97
10444000 3579.28
10446000 3589.06
10448000 3597
10450000 3594.81
10452000 3594.17
10454000 3590.84
10456000 3595.4
10458000 3603.02
10460000 3607.62
10462000 3603.47
10464000 3610.1
10466000 3615.95
10468000 3615.2
10470000 3608.23
10472000 3605.92
10474000 3611.78
10476000 3607.4
10478000 3605.35
10480000 3606.53
10482000 3604.18
10484000 3604.93
10486000 3604.97
10488000 3601.91
10490000 3592.88
10492000 3592.26
10494000 3591.12
10496000 3588.23
10498000 3592.28
10500000 3586.22
10502000 3582.4
10504000 3585.22
10506000 3589.21
10508000 3591.01
10510000 3592.6
10512000 3598.87
10514000 3602.81
10516000 3606.78
10518000 3603.77
10520000 3601.32
10522000 3600.01
10524000 3597.91
10526000 3603.43
10528000 3609.49
10530000 3614.93
10532000 3613.53
10534000 3618.86
10536000 3627.25
10538000 3630.31
10540000 3626.86
10542000 3630.78
10544000 3634
10546000 3628.72
10548000 3629.22
10550000 3634.01
10552000 3645.91
10554000 3649.13
10556000 3651.41
10558000 3649.09
10560000 3646.57
10562000 3647.92
10564000 3644.19
10566000 3642.92
10568000 3642.18
10570000 3639.76
10572000 3641.17
10574000 3634.3
10576000 3652.17
10578000 3653.43
10580000 3653.4
10582000 3647.87
10584000 3646.71
10586000 3649.75
10588000 3646.38
10590000 3645.84
10592000 3644.76
10594000 3647.34
10596000 3649.3
10598000 3647.11
10600000 3646.64
10602000 3639.68
10604000 3637.43
10606000 3637.15
10608000 3631.18
10610000 3636.67
10612000 3640.34
10614000 3640.13
10616000 3642.69
10618000 3643.07
10620000 3650.06
10622000 3658.36
10624000 3656.21
10626000 3651.84
10628000 3647.52
10630000 3650.21
10632000 3648.03
10634000 3636.94
10636000 3638.86
10638000 3636.4
10640000 3630.27
10642000 3631.39
10644000 3634.84
10646000 3633.7
10648000 3637.78
10650000 3641.94
10652000 3649.55
10654000 3651.62
10656000 3647.1
10658000 3643.55
10660000 3653.48
10662000 3654.18
10664000 3664.86
10666000 3669.92
10668000 3674.58
10670000 3678.73
10672000 3681.08
10674000 3677.94
10676000 3669.31
10678000 3673.91
10680000 3676.31
10682000 3678.78
10684000 3684.09
10686000 3690.1
10688000 3686.59
10690000 3679.31
10692000 3682.17
10694000 3683.21
10696000 3682.24
10698000 3684.41
10700000 3682.17
10702000 3689.27
10704000 3696.95
10706000 3705.76
10708000 3715.05
10710000 3713.74
10712000 3713.02
10714000 3721.52
10716000 3717.78
10718000 3717.79
10720000 3708.62
10722000 3710.71
10724000 3704.63
10726000 3698.3
10728000 3698.96
10730000 3696.69
10732000 3698.22
10734000 3696.52
10736000 3699.35
10738000 3701.85
10740000 3708.45
10742000 3712.23
10744000 3712.1
10746000 3716.09
10748000 3714.76
10750000 3715.77
10752000 3715.07
10754000 3715.83
10756000 3717.24
10758000 3714.05
10760000 3700.99
10762000 3706.59
10764000 3705.95
10766000 3714.65
10768000 3726.23
10770000 3731.95
10772000 3724.45
10774000 3727.22
10776000 3723.75
10778000 3728.34
10780000 3726.02
10782000 3728.89
10784000 3729.94
10786000 3729.33
10788000 3729.45
10790000 3734.86
10792000 3733.82
10794000 3737.5
10796000 3731.49
10798000 3727.97
10800000 3732.41
10802000 3732.58
10804000 3727.15
10806000 3725.13
10808000 3729.54
10810000 3737.48
10812000 3739.61
10814000 3739.52
10816000 3743.48
10818000 3744.68
10820000 3750.54
10822000 3749.26
10824000 3746.73
10826000 3733.37
10828000 3731.34
10830000 3738.09
10832000 3743
10834000 3750.39
10836000 3756.29
10838000 3748.59
10840000 3741.76
10842000 3738.35
10844000 3730.61
10846000 3727.57
10848000 3727.6
10850000 3730.74
10852000 3733.61
10854000 3735.2
10856000 3737.04
10858000 3743.24
10860000 3742.92
10862000 3740.46
10864000 3741.53
10866000 3738.92
10868000 3740
10870000 3736.96
10872000 3735.95
10874000 3732.4
10876000 3726.67
10878000 3731.37
10880000 3739.69
10882000 3737.75
10884000 3736.52
10886000 3735.54
10888000 3739.32
10890000 3736.76
10892000 3735.91
10894000 3745.52
10896000 3753.83
10898000 3754.29
10900000 3752.57
10902000 3749.14
10904000 3749.35
10906000 3757.3
10908000 3753.77
10910000 3753.67
10912000 3754.56
10914000 3758.02
10916000 3766.81
10918000 3763.53
10920000 3761.93
10922000 3766.57
10924000 3768.22
10926000 3771.5
10928000 3768.85
10930000 3769.24
10932000 3767.08
10934000 3765.85
10936000 3765.2
10938000 3765.09
10940000 3763.02
10942000 3764.99
10944000 3766.01
10946000 3767.19
10948000 3768.68
10950000 3769.7
10952000 3766.65
10954000 3765.03
10956000 3768.19
10958000 3766.59
10960000 3768.73
10962000 3765.96
10964000 3775.08
10966000 3783.15
10968000 3776.25
10970000 3772.28
10972000 3767.86
10974000 3762.44
10976000 3761.24
10978000 3768.49
10980000 3768.51
10982000 3768.21
10984000 3769.09
10986000 3780.95
10988000 3789.59
10990000 3787.13
10992000 3783.85
10994000 3786.05
10996000 3784.57
10998000 3781.8
11000000 3770.58
11002000 3775.04
11004000 3771.79
11006000 3766.01
11008000 3771.27
11010000 3774.06
11012000 3779.18
11014000 3780.19
11016000 3782.79
11018000 3786.88
11020000 3786.62
11022000 3783.78
11024000 3780.91
11026000 3781.78
11028000 3782.26
11030000 3790.23
11032000 3786.54
11034000 3780.21
11036000 3786.05
11038000 3791.24
11040000 3787.76
11042000 3789.23
11044000 3792.91
11046000 3783.19
11048000 3784.71
11050000 3780.57
11052000 3784.09
11054000 3776.93
11056000 3781.46
11058000 3795.66
11060000 3795.9
11062000 3794.72
11064000 3798.22
11066000 3800.03
11068000 3802.34
11070000 3807.43
11072000 3810.21
11074000 3801.68
11076000 3798.38
11078000 3802.85
11080000 3800.87
11082000 3804.92
11084000 3810.66
11086000 3813.29
11088000 3812.56
11090000 3816.23
11092000 3815.78
11094000 3810.38
11096000 3804.38
11098000 3796.4
11100000 3791.73
11102000 3790.36
11104000 3785.04
11106000 3781.47
11108000 3782.64
11110000 3786.85
11112000 3789.2
11114000 3788.28
11116000 3786.11
11118000 3793.11
11120000 3792.09
11122000 3804.35
11124000 3806.58
11126000 3807.12
11128000 3819.2
11130000 3817.89
11132000 3815.04
11134000 3814.67
11136000 3815.26
11138000 3810.96
11140000 3814.28
11142000 3827.5
11144000 3830.94
11146000 3821.6
11148000 3821.59
11150000 3821.23
11152000 3818.46
11154000 3820.85
11156000 3816.25
11158000 3819.5
11160000 3825.69
11162000 3825.22
11164000 3827.76
11166000 3835.33
11168000 3843.08
11170000 3843.89
11172000 3846.66
11174000 3850.89
11176000 3846.88
11178000 3844.31
11180000 3839.2
11182000 3844.28
11184000 3839.83
11186000 3839.81
11188000 3839.6
11190000 3845.88
11192000 3853.54
11194000 3847.63
11196000 3839.58
11198000 3834.5
11200000 3831.24
11202000 3841.47
11204000 3843.33
11206000 3845.1
11208000 3844.65
11210000 3840.51
11212000 3846.42
11214000 3849.38
11216000 3850.47
11218000 3851.19
11220000 3850.88
11222000 3844.44
11224000 3850.31
11226000 3849.51
11228000 3852.54
11230000 3851.13
11232000 3858.11
11234000 3849.5
11236000 3847.88
11238000 3849.09
11240000 3854.67
11242000 3858.33
11244000 3850.3
11246000 3848.76
11248000 3854.44
11250000 3854.61
11252000 3855.92
11254000 3862.82
11256000 3858.39
11258000 3853.79
11260000 3856.6
11262000 3852.88
11264000 3854.13
11266000 3850.74
11268000 3852.83
11270000 3858.51
11272000 3858.4
11274000 3853.88
11276000 3847.87
11278000 3842.34
11280000 3846.93
11282000 3847.43
11284000 3838.49
11286000 3838.13
11288000 3840.6
11290000 3842.14
11292000 3843.58
11294000 3848.99
11296000 3849.4
11298000 3852.59
11300000 3845.7
11302000 3849.08
11304000 3855.41
11306000 3854
11308000 3846.41
11310000 3840.48
11312000 3838.87
11314000 3846.72
11316000 3845.54
11318000 3845.21
11320000 3841.95
11322000 3843.28
11324000 3845
11326000 3837.57
11328000 3845.13
11330000 3847.49
11332000 3847.14
11334000 3846.24
11336000 3843.31
11338000 3845.64
11340000 3844.72
11342000 3848.17
11344000 3850.06
11346000 3847.95
11348000 3852.05
11350000 3852.83
11352000 3855.77
11354000 3854.79
11356000 3853.77
11358000 3851.77
11360000 3855.87
11362000 3851.89
11364000 3854.68
11366000 3862.56
11368000 3859.89
11370000 3861.52
11372000 3859.42
11374000 3865.4
11376000 3859.37
11378000 3862.7
11380000 3864
11382000 3870.46
11384000 3867.47
11386000 3869.8
11388000 3865.69
11390000 3862.04
11392000 3864.69
11394000 3870.76
11396000 3871.93
11398000 3879.75
11400000 3883.32
11402000 3890.15
11404000 3893.89
11406000 3895.42
11408000 3901.06
11410000 3901.8
11412000 3897.42
11414000 3893.95
11416000 3892.65
11418000 3888.22
11420000 3878.27
11422000 3872.79
11424000 3873.81
11426000 3868.57
11428000 3871.06
11430000 3881.7
11432000 3883.98
11434000 3880.86
11436000 3883.49
11438000 3890.05
11440000 3887.95
11442000 3887.46
11444000 3880.57
11446000 3883.88
11448000 3897.15
11450000 3895.13
11452000 3898.17
11454000 3900.1
11456000 3899.19
11458000 3903.22
11460000 3896.77
11462000 3894.27
11464000 3895.14
11466000 3900.14
11468000 3901.55
11470000 3912.18
11472000 3911.76
11474000 3913.81
11476000 3911.12
11478000 3912.26
11480000 3924.14
11482000 3923.08
