# Time-averaged data for fix avgdeltasq
# TimeStep v_deltasqxy v_deltasqxz v_deltasqyz v_deltasqxx v_deltasqyy v_deltasqzz
9696000 1.03678e+11 9.81042e+10 9.60344e+10 9.63586e+10 1.03247e+11 1.00094e+11
9698000 1.03728e+11 9.80855e+10 9.60355e+10 9.63463e+10 1.0325e+11 1.00078e+11
9700000 1.03707e+11 9.80653e+10 9.6018e+10 9.63275e+10 1.03283e+11 1.00098e+11
9702000 1.037e+11 9.81129e+10 9.5999e+10 9.63918e+10 1.03343e+11 1.00077e+11
9704000 1.03684e+11 9.81182e+10 9.59905e+10 9.64094e+10 1.03326e+11 1.00073e+11
9706000 1.03663e+11 9.81411e+10 9.59779e+10 9.63955e+10 1.03308e+11 1.00052e+11
9708000 1.03652e+11 9.81227e+10 9.60091e+10 9.64018e+10 1.03293e+11 1.00038e+11
9710000 1.03638e+11 9.81029e+10 9.60072e+10 9.63822e+10 1.03285e+11 1.00028e+11
9712000 1.0368e+11 9.80834e+10 9.59939e+10 9.63629e+10 1.03296e+11 1.00047e+11
9714000 1.03664e+11 9.80659e+10 9.601e+10 9.63431e+10 1.03286e+11 1.00037e+11
9716000 1.03649e+11 9.80626e+10 9.60018e+10 9.63641e+10 1.03295e+11 1.00017e+11
9718000 1.03645e+11 9.80426e+10 9.59826e+10 9.63446e+10 1.03303e+11 1.00033e+11
9720000 1.03629e+11 9.80281e+10 9.6007e+10 9.63366e+10 1.03283e+11 1.00031e+11
9722000 1.03625e+11 9.80264e+10 9.60379e+10 9.63533e+10 1.03265e+11 1.00028e+11
9724000 1.03622e+11 9.80075e+10 9.60391e+10 9.63993e+10 1.03244e+11 1.0008e+11
9726000 1.03607e+11 9.79893e+10 9.60195e+10 9.64361e+10 1.03235e+11 1.00181e+11
9728000 1.03596e+11 9.79698e+10 9.60632e+10 9.64341e+10 1.03225e+11 1.00161e+11
9730000 1.03667e+11 9.79497e+10 9.60476e+10 9.64143e+10 1.03206e+11 1.00142e+11
9732000 1.03692e+11 9.79479e+10 9.60415e+10 9.63945e+10 1.03186e+11 1.00122e+11
9734000 1.03671e+11 9.79292e+10 9.60332e+10 9.63851e+10 1.03174e+11 1.00102e+11
9736000 1.03652e+11 9.79093e+10 9.60158e+10 9.63655e+10 1.03195e+11 1.00119e+11
9738000 1.03634e+11 9.78983e+10 9.60018e+10 9.63472e+10 1.03206e+11 1.00118e+11
9740000 1.0362e+11 9.78849e+10 9.60136e+10 9.63895e+10 1.03229e+11 1.00099e+11
9742000 1.03599e+11 9.78714e+10 9.59999e+10 9.64714e+10 1.03218e+11 1.00126e+11
9744000 1.0363e+11 9.78794e+10 9.59932e+10 9.64693e+10 1.03199e+11 1.00112e+11
9746000 1.03658e+11 9.78681e+10 9.60259e+10 9.64547e+10 1.03179e+11 1.00101e+11
9748000 1.03641e+11 9.79218e+10 9.60159e+10 9.64453e+10 1.03159e+11 1.00097e+11
9750000 1.03628e+11 9.80231e+10 9.60414e+10 9.64282e+10 1.03162e+11 1.00087e+11
9752000 1.03607e+11 9.80467e+10 9.60472e+10 9.64084e+10 1.03147e+11 1.00073e+11
9754000 1.0359e+11 9.80385e+10 9.60857e+10 9.63925e+10 1.03126e+11 1.00055e+11
9756000 1.03569e+11 9.80427e+10 9.61183e+10 9.6399e+10 1.03111e+11 1.00041e+11
9758000 1.03637e+11 9.80242e+10 9.61086e+10 9.64074e+10 1.03142e+11 1.00024e+11
9760000 1.03617e+11 9.80084e+10 9.61019e+10 9.64455e+10 1.03148e+11 1.0001e+11
9762000 1.03611e+11 9.79914e+10 9.60826e+10 9.64272e+10 1.03155e+11 1.00007e+11
9764000 1.0364e+11 9.79714e+10 9.60997e+10 9.64488e+10 1.03203e+11 9.99896e+10
9766000 1.03634e+11 9.79513e+10 9.60806e+10 9.64295e+10 1.03191e+11 9.99818e+10
9768000 1.03619e+11 9.79339e+10 9.60852e+10 9.64226e+10 1.03296e+11 1.0002e+11
9770000 1.03599e+11 9.79144e+10 9.60659e+10 9.64398e+10 1.03324e+11 1e+11
9772000 1.03578e+11 9.79011e+10 9.60679e+10 9.64201e+10 1.03331e+11 1.00006e+11
9774000 1.0361e+11 9.78825e+10 9.60524e+10 9.64008e+10 1.03312e+11 9.99912e+10
9776000 1.03602e+11 9.7892e+10 9.6042e+10 9.63818e+10 1.03295e+11 9.99724e+10
9778000 1.03585e+11 9.78804e+10 9.60426e+10 9.63636e+10 1.03278e+11 9.99622e+10
9780000 1.03619e+11 9.78835e+10 9.60923e+10 9.63443e+10 1.03259e+11 9.99426e+10
9782000 1.03599e+11 9.78956e+10 9.62044e+10 9.63249e+10 1.03247e+11 9.99348e+10
9784000 1.03579e+11 9.78788e+10 9.61986e+10 9.63182e+10 1.03232e+11 9.99158e+10
9786000 1.03558e+11 9.78915e+10 9.61979e+10 9.63226e+10 1.03218e+11 9.99001e+10
9788000 1.03541e+11 9.79539e+10 9.62384e+10 9.6326e+10 1.0323e+11 9.98805e+10
9790000 1.03532e+11 9.79593e+10 9.62342e+10 9.6337e+10 1.03211e+11 9.9907e+10
9792000 1.03511e+11 9.79744e+10 9.6216e+10 9.63315e+10 1.03197e+11 9.98876e+10
9794000 1.03503e+11 9.79622e+10 9.62157e+10 9.63323e+10 1.03206e+11 9.99666e+10
9796000 1.03485e+11 9.79749e+10 9.61961e+10 9.6329e+10 1.03194e+11 9.99967e+10
9798000 1.03464e+11 9.79915e+10 9.6178e+10 9.63099e+10 1.03179e+11 9.9987e+10
9800000 1.03444e+11 9.79857e+10 9.6198e+10 9.62985e+10 1.0317e+11 1.00006e+11
9802000 1.03437e+11 9.80247e+10 9.62389e+10 9.62789e+10 1.03149e+11 9.99862e+10
9804000 1.03417e+11 9.8062e+10 9.62195e+10 9.6318e+10 1.03156e+11 9.99717e+10
9806000 1.03422e+11 9.80426e+10 9.62004e+10 9.63345e+10 1.03147e+11 9.99576e+10
9808000 1.03411e+11 9.80272e+10 9.62183e+10 9.63165e+10 1.03129e+11 9.99456e+10
9810000 1.03395e+11 9.80132e+10 9.62034e+10 9.63033e+10 1.03133e+11 9.99313e+10
9812000 1.03374e+11 9.80233e+10 9.61881e+10 9.62837e+10 1.03112e+11 9.9912e+10
9814000 1.03416e+11 9.80976e+10 9.62188e+10 9.62715e+10 1.03095e+11 9.98924e+10
9816000 1.03395e+11 9.81398e+10 9.62051e+10 9.62808e+10 1.03077e+11 9.99216e+10
9818000 1.03387e+11 9.81532e+10 9.63136e+10 9.62946e+10 1.0307e+11 9.99052e+10
9820000 1.03437e+11 9.81364e+10 9.63084e+10 9.62772e+10 1.03051e+11 9.98947e+10
9822000 1.03416e+11 9.81243e+10 9.6291e+10 9.62576e+10 1.03036e+11 9.98803e+10
9824000 1.03408e+11 9.81702e+10 9.63181e+10 9.62383e+10 1.03016e+11 9.9862e+10
9826000 1.03387e+11 9.81513e+10 9.63115e+10 9.62234e+10 1.03003e+11 9.98421e+10
9828000 1.03368e+11 9.81373e+10 9.62928e+10 9.62038e+10 1.02984e+11 9.98239e+10
9830000 1.03347e+11 9.81887e+10 9.62851e+10 9.61847e+10 1.02972e+11 9.98163e+10
9832000 1.03363e+11 9.81699e+10 9.62921e+10 9.62351e+10 1.02965e+11 9.98172e+10
9834000 1.03343e+11 9.81735e+10 9.62811e+10 9.64599e+10 1.03177e+11 9.9797e+10
9836000 1.03325e+11 9.81636e+10 9.62704e+10 9.66117e+10 1.03383e+11 9.97807e+10
9838000 1.03306e+11 9.81445e+10 9.62614e+10 9.66084e+10 1.0354e+11 9.98471e+10
9840000 1.03301e+11 9.81462e+10 9.62687e+10 9.66101e+10 1.03533e+11 9.98278e+10
9842000 1.03284e+11 9.81307e+10 9.63636e+10 9.66216e+10 1.03614e+11 9.98282e+10
9844000 1.03324e+11 9.81394e+10 9.63447e+10 9.66347e+10 1.03595e+11 9.98277e+10
9846000 1.03303e+11 9.81233e+10 9.63253e+10 9.66233e+10 1.03577e+11 9.98086e+10
9848000 1.03283e+11 9.81037e+10 9.63057e+10 9.6633e+10 1.03574e+11 9.97896e+10
9850000 1.03279e+11 9.80875e+10 9.6329e+10 9.66578e+10 1.03557e+11 9.97914e+10
9852000 1.0327e+11 9.80765e+10 9.63134e+10 9.66544e+10 1.03541e+11 9.97744e+10
9854000 1.03276e+11 9.81162e+10 9.63025e+10 9.66702e+10 1.0352e+11 9.97901e+10
9856000 1.03304e+11 9.81244e+10 9.6285e+10 9.66737e+10 1.03536e+11 9.97716e+10
9858000 1.03328e+11 9.81154e+10 9.62731e+10 9.68383e+10 1.03685e+11 9.97516e+10
9860000 1.03308e+11 9.81016e+10 9.6254e+10 9.68218e+10 1.03665e+11 9.97399e+10
9862000 1.03302e+11 9.80902e+10 9.62388e+10 9.68043e+10 1.03732e+11 9.97821e+10
9864000 1.0329e+11 9.80787e+10 9.6232e+10 9.67899e+10 1.03733e+11 9.97678e+10
9866000 1.03281e+11 9.80789e+10 9.62237e+10 9.6797e+10 1.03713e+11 9.97648e+10
9868000 1.03274e+11 9.8064e+10 9.62124e+10 9.67791e+10 1.03692e+11 9.97459e+10
9870000 1.03262e+11 9.80632e+10 9.62028e+10 9.67612e+10 1.03672e+11 9.97261e+10
9872000 1.03266e+11 9.8075e+10 9.61887e+10 9.67419e+10 1.03666e+11 9.97172e+10
9874000 1.03247e+11 9.80653e+10 9.62243e+10 9.67916e+10 1.03678e+11 9.97038e+10
9876000 1.03236e+11 9.80475e+10 9.62053e+10 9.67744e+10 1.03675e+11 9.96909e+10
9878000 1.03226e+11 9.80715e+10 9.61868e+10 9.67793e+10 1.03656e+11 9.96826e+10
9880000 1.03219e+11 9.80558e+10 9.61685e+10 9.67654e+10 1.037e+11 9.97716e+10
9882000 1.03201e+11 9.80485e+10 9.61525e+10 9.6767e+10 1.0368e+11 9.97814e+10
9884000 1.03203e+11 9.80407e+10 9.61433e+10 9.67502e+10 1.03669e+11 9.97854e+10
9886000 1.0319e+11 9.80219e+10 9.61251e+10 9.67307e+10 1.03662e+11 9.97776e+10
9888000 1.0325e+11 9.80021e+10 9.6128e+10 9.67137e+10 1.03641e+11 9.97592e+10
9890000 1.03288e+11 9.80093e+10 9.61808e+10 9.67226e+10 1.03633e+11 9.98185e+10
9892000 1.0327e+11 9.80013e+10 9.61794e+10 9.67438e+10 1.03615e+11 9.98197e+10
9894000 1.03251e+11 9.79817e+10 9.61626e+10 9.67439e+10 1.03598e+11 9.98054e+10
9896000 1.03251e+11 9.80027e+10 9.61508e+10 9.67302e+10 1.03606e+11 9.98463e+10
9898000 1.03264e+11 9.79829e+10 9.61365e+10 9.67576e+10 1.03591e+11 9.98452e+10
9900000 1.0335e+11 9.79893e+10 9.61254e+10 9.68012e+10 1.03575e+11 9.9929e+10
9902000 1.03336e+11 9.79849e+10 9.62175e+10 9.67888e+10 1.03575e+11 9.99604e+10
9904000 1.03316e+11 9.79709e+10 9.61981e+10 9.67794e+10 1.03556e+11 9.99432e+10
9906000 1.03329e+11 9.79855e+10 9.61811e+10 9.67609e+10 1.03561e+11 9.99594e+10
9908000 1.03347e+11 9.79835e+10 9.61683e+10 9.67468e+10 1.03594e+11 9.99647e+10
9910000 1.03415e+11 9.79649e+10 9.61559e+10 9.67799e+10 1.03793e+11 1.00002e+11
9912000 1.03444e+11 9.79559e+10 9.61378e+10 9.67927e+10 1.03934e+11 1.00031e+11
9914000 1.03439e+11 9.79363e+10 9.61189e+10 9.67967e+10 1.03935e+11 1.00011e+11
9916000 1.03419e+11 9.79173e+10 9.61122e+10 9.67922e+10 1.03923e+11 9.99918e+10
9918000 1.03401e+11 9.78981e+10 9.61115e+10 9.67726e+10 1.03902e+11 9.99717e+10
9920000 1.03396e+11 9.78981e+10 9.60952e+10 9.67892e+10 1.03894e+11 1.00044e+11
9922000 1.03376e+11 9.78895e+10 9.60893e+10 9.69101e+10 1.03918e+11 1.00367e+11
9924000 1.03357e+11 9.78751e+10 9.6071e+10 9.69016e+10 1.0395e+11 1.00461e+11
9926000 1.03336e+11 9.78716e+10 9.60579e+10 9.68866e+10 1.03947e+11 1.00445e+11
9928000 1.03315e+11 9.78577e+10 9.60421e+10 9.68699e+10 1.03949e+11 1.00466e+11
9930000 1.03295e+11 9.78397e+10 9.60676e+10 9.68529e+10 1.04024e+11 1.00514e+11
9932000 1.03279e+11 9.78212e+10 9.60493e+10 9.68334e+10 1.04022e+11 1.00513e+11
9934000 1.03285e+11 9.7808e+10 9.60695e+10 9.68142e+10 1.04006e+11 1.005e+11
9936000 1.03267e+11 9.77883e+10 9.60548e+10 9.68206e+10 1.03995e+11 1.00484e+11
9938000 1.0325e+11 9.77797e+10 9.6056e+10 9.68664e+10 1.03976e+11 1.00556e+11
9940000 1.0323e+11 9.77934e+10 9.61001e+10 9.68787e+10 1.03957e+11 1.00585e+11
9942000 1.0321e+11 9.78556e+10 9.61255e+10 9.68619e+10 1.03939e+11 1.00576e+11
9944000 1.0319e+11 9.78437e+10 9.6136e+10 9.6847e+10 1.03954e+11 1.0057e+11
9946000 1.0317e+11 9.78308e+10 9.61499e+10 9.68407e+10 1.03936e+11 1.00553e+11
9948000 1.03154e+11 9.78163e+10 9.61314e+10 9.68231e+10 1.04e+11 1.00595e+11
9950000 1.03139e+11 9.77974e+10 9.61137e+10 9.68721e+10 1.03997e+11 1.00591e+11
9952000 1.03123e+11 9.78097e+10 9.60955e+10 9.68557e+10 1.03977e+11 1.00572e+11
9954000 1.03103e+11 9.7791e+10 9.61308e+10 9.68433e+10 1.03976e+11 1.00555e+11
9956000 1.03083e+11 9.77787e+10 9.6154e+10 9.68402e+10 1.03955e+11 1.0055e+11
9958000 1.03076e+11 9.77634e+10 9.61349e+10 9.68273e+10 1.03995e+11 1.00638e+11
9960000 1.03059e+11 9.77439e+10 9.61197e+10 9.68127e+10 1.04032e+11 1.00646e+11
9962000 1.03041e+11 9.77523e+10 9.61106e+10 9.7016e+10 1.04125e+11 1.00644e+11
9964000 1.03028e+11 9.77332e+10 9.61167e+10 9.71328e+10 1.042e+11 1.00628e+11
9966000 1.03034e+11 9.77354e+10 9.61576e+10 9.72387e+10 1.04276e+11 1.00609e+11
9968000 1.03024e+11 9.7728e+10 9.61432e+10 9.72472e+10 1.04277e+11 1.00589e+11
9970000 1.03038e+11 9.77111e+10 9.61408e+10 9.72579e+10 1.04276e+11 1.0057e+11
9972000 1.03046e+11 9.76944e+10 9.61237e+10 9.72713e+10 1.04258e+11 1.00566e+11
9974000 1.03032e+11 9.76841e+10 9.61045e+10 9.72628e+10 1.04237e+11 1.00556e+11
9976000 1.03038e+11 9.76682e+10 9.60872e+10 9.72608e+10 1.04228e+11 1.00592e+11
9978000 1.03024e+11 9.77346e+10 9.60708e+10 9.72457e+10 1.04207e+11 1.00576e+11
9980000 1.03037e+11 9.77151e+10 9.60538e+10 9.7227e+10 1.04232e+11 1.0059e+11
9982000 1.03017e+11 9.76966e+10 9.61115e+10 9.72285e+10 1.04242e+11 1.00673e+11
9984000 1.02998e+11 9.77225e+10 9.60942e+10 9.72096e+10 1.04221e+11 1.00654e+11
9986000 1.02977e+11 9.77172e+10 9.60756e+10 9.7228e+10 1.04201e+11 1.00665e+11
9988000 1.02957e+11 9.76982e+10 9.60741e+10 9.72725e+10 1.04244e+11 1.00645e+11
9990000 1.02962e+11 9.77188e+10 9.6057e+10 9.72621e+10 1.04228e+11 1.00626e+11
9992000 1.02961e+11 9.76996e+10 9.6042e+10 9.72469e+10 1.04207e+11 1.00609e+11
9994000 1.02963e+11 9.76805e+10 9.60259e+10 9.72611e+10 1.04194e+11 1.00598e+11
9996000 1.02944e+11 9.76663e+10 9.6008e+10 9.72418e+10 1.04181e+11 1.00588e+11
9998000 1.02924e+11 9.76496e+10 9.5991e+10 9.72241e+10 1.04161e+11 1.00568e+11
10000000 1.02905e+11 9.76303e+10 9.60074e+10 9.72369e+10 1.04164e+11 1.00548e+11
10002000 1.02887e+11 9.76305e+10 9.59888e+10 9.72428e+10 1.04242e+11 1.00552e+11
10004000 1.02879e+11 9.7652e+10 9.60106e+10 9.72333e+10 1.04265e+11 1.00544e+11
10006000 1.02906e+11 9.76372e+10 9.60406e+10 9.72168e+10 1.0429e+11 1.0055e+11
10008000 1.02921e+11 9.76196e+10 9.60895e+10 9.71995e+10 1.04275e+11 1.00531e+11
10010000 1.02911e+11 9.76017e+10 9.6096e+10 9.71853e+10 1.04262e+11 1.00537e+11
10012000 1.0289e+11 9.76089e+10 9.61277e+10 9.71802e+10 1.04251e+11 1.00563e+11
10014000 1.0287e+11 9.76197e+10 9.61694e+10 9.71948e+10 1.04239e+11 1.00621e+11
10016000 1.02856e+11 9.76105e+10 9.61646e+10 9.718e+10 1.04223e+11 1.00601e+11
10018000 1.02859e+11 9.76431e+10 9.61627e+10 9.71703e+10 1.04263e+11 1.00602e+11
10020000 1.0284e+11 9.7676e+10 9.61528e+10 9.71758e+10 1.04282e+11 1.0071e+11
10022000 1.02821e+11 9.76681e+10 9.61615e+10 9.71978e+10 1.04296e+11 1.00842e+11
10024000 1.02807e+11 9.77792e+10 9.62538e+10 9.7231e+10 1.04283e+11 1.00924e+11
10026000 1.02789e+11 9.77934e+10 9.62528e+10 9.72306e+10 1.04265e+11 1.00912e+11
10028000 1.02776e+11 9.78183e+10 9.62336e+10 9.72129e+10 1.04248e+11 1.00902e+11
10030000 1.02777e+11 9.77989e+10 9.62167e+10 9.72017e+10 1.04228e+11 1.00885e+11
10032000 1.02766e+11 9.77802e+10 9.62064e+10 9.71925e+10 1.04331e+11 1.00928e+11
10034000 1.02747e+11 9.78388e+10 9.61893e+10 9.71821e+10 1.04369e+11 1.00929e+11
10036000 1.02727e+11 9.78447e+10 9.62047e+10 9.71671e+10 1.04362e+11 1.00912e+11
10038000 1.02719e+11 9.7843e+10 9.61923e+10 9.71478e+10 1.04423e+11 1.00977e+11
10040000 1.02699e+11 9.79925e+10 9.61756e+10 9.71314e+10 1.045e+11 1.01023e+11
10042000 1.02679e+11 9.79898e+10 9.61918e+10 9.71127e+10 1.04565e+11 1.01104e+11
10044000 1.02661e+11 9.79776e+10 9.61779e+10 9.70933e+10 1.04642e+11 1.01183e+11
10046000 1.02643e+11 9.79608e+10 9.61908e+10 9.70891e+10 1.04621e+11 1.01182e+11
10048000 1.02646e+11 9.79674e+10 9.62178e+10 9.7075e+10 1.04615e+11 1.012e+11
10050000 1.02631e+11 9.79993e+10 9.62157e+10 9.70584e+10 1.04609e+11 1.01184e+11
10052000 1.02619e+11 9.79813e+10 9.62024e+10 9.70415e+10 1.04607e+11 1.012e+11
10054000 1.02598e+11 9.79709e+10 9.61843e+10 9.70304e+10 1.04625e+11 1.01191e+11
10056000 1.02586e+11 9.79557e+10 9.61797e+10 9.7022e+10 1.0462e+11 1.01171e+11
10058000 1.02566e+11 9.80043e+10 9.61608e+10 9.70159e+10 1.04603e+11 1.01154e+11
10060000 1.02556e+11 9.79854e+10 9.61433e+10 9.69966e+10 1.04596e+11 1.01149e+11
10062000 1.02545e+11 9.79769e+10 9.61254e+10 9.69949e+10 1.04576e+11 1.01138e+11
10064000 1.02525e+11 9.79843e+10 9.61129e+10 9.69931e+10 1.04564e+11 1.01167e+11
10066000 1.02526e+11 9.79869e+10 9.6094e+10 9.69839e+10 1.04545e+11 1.0115e+11
10068000 1.0251e+11 9.79821e+10 9.60897e+10 9.69661e+10 1.04525e+11 1.01133e+11
10070000 1.02495e+11 9.79629e+10 9.60871e+10 9.69503e+10 1.04506e+11 1.01113e+11
10072000 1.02474e+11 9.79483e+10 9.60702e+10 9.69532e+10 1.04486e+11 1.01109e+11
10074000 1.02455e+11 9.79557e+10 9.60681e+10 9.69446e+10 1.0447e+11 1.01119e+11
10076000 1.02462e+11 9.794e+10 9.61246e+10 9.6941e+10 1.04487e+11 1.01104e+11
10078000 1.0245e+11 9.79207e+10 9.61102e+10 9.69252e+10 1.04467e+11 1.01085e+11
10080000 1.02429e+11 9.79041e+10 9.61294e+10 9.69059e+10 1.04447e+11 1.01065e+11
10082000 1.02431e+11 9.78911e+10 9.61956e+10 9.68889e+10 1.04426e+11 1.01048e+11
10084000 1.02412e+11 9.78978e+10 9.61893e+10 9.68861e+10 1.04409e+11 1.01033e+11
10086000 1.02411e+11 9.78979e+10 9.62072e+10 9.68835e+10 1.04389e+11 1.01034e+11
10088000 1.02408e+11 9.78934e+10 9.61895e+10 9.68657e+10 1.0437e+11 1.01021e+11
10090000 1.02453e+11 9.7875e+10 9.61841e+10 9.68502e+10 1.04372e+11 1.01009e+11
10092000 1.02496e+11 9.78557e+10 9.61657e+10 9.6866e+10 1.04353e+11 1.0104e+11
10094000 1.02479e+11 9.78383e+10 9.6182e+10 9.68475e+10 1.04337e+11 1.01022e+11
10096000 1.02488e+11 9.7845e+10 9.61648e+10 9.68287e+10 1.04317e+11 1.01004e+11
10098000 1.02468e+11 9.78601e+10 9.61783e+10 9.68148e+10 1.04302e+11 1.00984e+11
10100000 1.02481e+11 9.7841e+10 9.61647e+10 9.67978e+10 1.04288e+11 1.0098e+11
10102000 1.02464e+11 9.78365e+10 9.61618e+10 9.67803e+10 1.0427e+11 1.00968e+11
10104000 1.02444e+11 9.78172e+10 9.61971e+10 9.67649e+10 1.0429e+11 1.00968e+11
10106000 1.02425e+11 9.78466e+10 9.61882e+10 9.67557e+10 1.04281e+11 1.00948e+11
10108000 1.02405e+11 9.78859e+10 9.61717e+10 9.67512e+10 1.04263e+11 1.00956e+11
10110000 1.02394e+11 9.79007e+10 9.61531e+10 9.67812e+10 1.04249e+11 1.00956e+11
10112000 1.02379e+11 9.81516e+10 9.61346e+10 9.6763e+10 1.04234e+11 1.00948e+11
10114000 1.02359e+11 9.82035e+10 9.61357e+10 9.67451e+10 1.04214e+11 1.00928e+11
10116000 1.02342e+11 9.81841e+10 9.61406e+10 9.67275e+10 1.042e+11 1.0091e+11
10118000 1.02348e+11 9.81667e+10 9.61478e+10 9.67124e+10 1.04181e+11 1.0089e+11
10120000 1.02367e+11 9.81497e+10 9.613e+10 9.66933e+10 1.04161e+11 1.00871e+11
10122000 1.02383e+11 9.81316e+10 9.61112e+10 9.6676e+10 1.04156e+11 1.00879e+11
10124000 1.02375e+11 9.81195e+10 9.61189e+10 9.67165e+10 1.04157e+11 1.01011e+11
10126000 1.02379e+11 9.82453e+10 9.614e+10 9.67123e+10 1.04141e+11 1.00994e+11
10128000 1.0236e+11 9.82723e+10 9.61816e+10 9.67218e+10 1.04146e+11 1.00975e+11
10130000 1.02344e+11 9.82556e+10 9.61732e+10 9.67126e+10 1.04131e+11 1.00955e+11
10132000 1.02388e+11 9.82583e+10 9.61637e+10 9.67027e+10 1.04132e+11 1.00938e+11
10134000 1.02379e+11 9.82389e+10 9.62321e+10 9.66837e+10 1.04112e+11 1.00918e+11
10136000 1.0238e+11 9.82217e+10 9.62619e+10 9.66949e+10 1.04321e+11 1.00992e+11
10138000 1.02361e+11 9.82068e+10 9.62808e+10 9.67163e+10 1.04364e+11 1.00975e+11
10140000 1.02344e+11 9.82101e+10 9.62758e+10 9.66983e+10 1.04405e+11 1.01001e+11
10142000 1.0233e+11 9.81916e+10 9.6275e+10 9.66794e+10 1.04397e+11 1.0099e+11
10144000 1.02315e+11 9.81723e+10 9.62678e+10 9.66646e+10 1.04441e+11 1.01073e+11
10146000 1.02295e+11 9.81543e+10 9.62576e+10 9.66943e+10 1.0454e+11 1.01374e+11
10148000 1.02289e+11 9.8157e+10 9.62396e+10 9.6678e+10 1.04595e+11 1.01404e+11
10150000 1.02309e+11 9.81379e+10 9.62229e+10 9.66635e+10 1.04633e+11 1.01479e+11
10152000 1.02326e+11 9.81211e+10 9.62131e+10 9.66457e+10 1.04616e+11 1.01469e+11
10154000 1.02306e+11 9.81059e+10 9.62058e+10 9.663e+10 1.04619e+11 1.01458e+11
10156000 1.023e+11 9.81111e+10 9.62826e+10 9.6611e+10 1.0461e+11 1.01448e+11
10158000 1.02298e+11 9.81155e+10 9.63918e+10 9.66028e+10 1.04626e+11 1.01516e+11
10160000 1.02282e+11 9.81586e+10 9.64213e+10 9.66262e+10 1.04618e+11 1.01505e+11
10162000 1.02266e+11 9.82538e+10 9.6407e+10 9.66468e+10 1.04621e+11 1.01487e+11
10164000 1.02309e+11 9.82742e+10 9.63887e+10 9.66498e+10 1.04613e+11 1.01468e+11
10166000 1.02336e+11 9.82645e+10 9.63701e+10 9.66475e+10 1.04593e+11 1.01463e+11
10168000 1.02317e+11 9.82502e+10 9.63517e+10 9.66325e+10 1.04664e+11 1.01501e+11
10170000 1.02316e+11 9.82316e+10 9.6333e+10 9.66146e+10 1.04728e+11 1.01548e+11
10172000 1.023e+11 9.82223e+10 9.63188e+10 9.65959e+10 1.04824e+11 1.01633e+11
10174000 1.02286e+11 9.8242e+10 9.63125e+10 9.65817e+10 1.04829e+11 1.01621e+11
10176000 1.02273e+11 9.82287e+10 9.6299e+10 9.65627e+10 1.04812e+11 1.01604e+11
10178000 1.02277e+11 9.82188e+10 9.62841e+10 9.65444e+10 1.04793e+11 1.01589e+11
10180000 1.0228e+11 9.82131e+10 9.62678e+10 9.65277e+10 1.04794e+11 1.01579e+11
10182000 1.02333e+11 9.81984e+10 9.62497e+10 9.65089e+10 1.04795e+11 1.01577e+11
10184000 1.02408e+11 9.81791e+10 9.62414e+10 9.65352e+10 1.04781e+11 1.01575e+11
10186000 1.02423e+11 9.82341e+10 9.62637e+10 9.65216e+10 1.04808e+11 1.01576e+11
10188000 1.02404e+11 9.82177e+10 9.6255e+10 9.65094e+10 1.04841e+11 1.01578e+11
10190000 1.02384e+11 9.82002e+10 9.62365e+10 9.64906e+10 1.04821e+11 1.01559e+11
10192000 1.02364e+11 9.8181e+10 9.62179e+10 9.64792e+10 1.04805e+11 1.01563e+11
10194000 1.02345e+11 9.81652e+10 9.62131e+10 9.64839e+10 1.04788e+11 1.01552e+11
10196000 1.0233e+11 9.81497e+10 9.62733e+10 9.64688e+10 1.04775e+11 1.01532e+11
10198000 1.02374e+11 9.81483e+10 9.6258e+10 9.64499e+10 1.04755e+11 1.01513e+11
10200000 1.02355e+11 9.81638e+10 9.62412e+10 9.64314e+10 1.04738e+11 1.01494e+11
10202000 1.02338e+11 9.81447e+10 9.62498e+10 9.64126e+10 1.04727e+11 1.01483e+11
10204000 1.02322e+11 9.81255e+10 9.62928e+10 9.63944e+10 1.04712e+11 1.01466e+11
10206000 1.02372e+11 9.81452e+10 9.62796e+10 9.63758e+10 1.04709e+11 1.01468e+11
10208000 1.02465e+11 9.81496e+10 9.62847e+10 9.63723e+10 1.04688e+11 1.01464e+11
10210000 1.02464e+11 9.81329e+10 9.63277e+10 9.63581e+10 1.047e+11 1.01506e+11
10212000 1.02555e+11 9.81143e+10 9.63109e+10 9.63527e+10 1.04727e+11 1.01496e+11
10214000 1.02535e+11 9.81335e+10 9.6345e+10 9.63415e+10 1.04707e+11 1.01481e+11
10216000 1.02516e+11 9.81661e+10 9.63631e+10 9.63233e+10 1.04707e+11 1.01489e+11
10218000 1.02539e+11 9.82085e+10 9.63599e+10 9.63045e+10 1.04687e+11 1.0147e+11
10220000 1.02559e+11 9.81905e+10 9.63868e+10 9.63681e+10 1.04686e+11 1.01472e+11
10222000 1.02543e+11 9.81722e+10 9.63747e+10 9.63505e+10 1.04674e+11 1.01455e+11
10224000 1.02648e+11 9.81564e+10 9.63633e+10 9.63431e+10 1.04655e+11 1.0144e+11
10226000 1.0263e+11 9.81379e+10 9.63468e+10 9.63286e+10 1.04634e+11 1.01425e+11
10228000 1.02613e+11 9.81202e+10 9.6331e+10 9.63106e+10 1.04614e+11 1.01407e+11
10230000 1.02593e+11 9.81134e+10 9.63133e+10 9.62939e+10 1.04594e+11 1.01389e+11
